"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","coordinateuncertaintyinmeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","isInCluster","geodeticDatum","class","countryCode","country","rightsHolder","identifier","http://unknown.org/nick","informationWithheld","verbatimEventDate","datasetName","verbatimLocality","gbifID","collectionCode","occurrenceID","taxonID","catalogNumber","recordedBy","http://unknown.org/occurrenceDetails","institutionCode","rights","eventTime","occurrenceRemarks","identifiedBy","identificationID","identificationRemarks","depth","eventID","footprintWKT","county","identificationVerificationStatus","originalNameUsage","datasetID","nameAccordingTo","institutionKey","dynamicProperties","georeferenceProtocol","island","locality","eventRemarks","language","materialSampleID","type","associatedSequences","lifeStage","establishmentMeans","vernacularName","samplingProtocol","projectId","programmeAcronym","individualCount","samplingEffort","name","depthAccuracy","fieldNumber","preparations","disposition","otherCatalogNumbers","habitat","institutionID","islandGroup","locationAccordingTo","recordNumber","georeferencedDate","higherGeography","nomenclaturalCode","georeferencedBy","georeferenceVerificationStatus","organismID","previousIdentifications","identificationQualifier","accessRights","higherClassification","collectionID","georeferenceSources","dataGeneralizations","taxonConceptID","locationRemarks","waterBody","collectionKey","endDayOfYear","verbatimCoordinateSystem","locationID","startDayOfYear","georeferenceRemarks","ownerInstitutionCode","infraspecificEpithet","continent","higherGeographyID"
"1847734349","Tridacna maxima (Röding, 1798)",-8.474833,158.058092,"cdround,osiic,colmano,inmafu","cf8c1737-4702-4a16-93c9-e3da9ccece7a","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:09.871+00:00","2021-03-09T11:22:56.522+00:00",121,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372625,1,52,137,9529005,6858,4372618,4372625,4372625,"Tridacna maxima (Röding, 1798)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna maxima","Tridacna","maxima","SPECIES","ACCEPTED",NA,NA,NA,2006,8,20,"2006-08-20T00:00:00",NA,"2021-03-09T11:22:56.522+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","SB","Solomon Islands",NA,"AC0F89BC-8817-45BF-87B8-0CC1A28A6D9F_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,NA,NA,NA,"1847734349","PROCFish/C","AC0F89BC-8817-45BF-87B8-0CC1A28A6D9F_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,"Ferral Lasi",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,"AC0F89BC-8817-45BF-87B8-0CC1A28A6D9F",NA,NA,NA,NA,"7c0229a3-75b1-45e1-ab94-e036aa75f2db",NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w","BID-PA2016-0002-REG","BID",1,"Manta tow transect","Tridacna maxima (Röding, 1798)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1847734375","Tridacna maxima (Röding, 1798)",-8.473616,158.059825,"cdround,osiic,colmano,inmafu","cf8c1737-4702-4a16-93c9-e3da9ccece7a","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:09.871+00:00","2021-03-09T11:22:55.977+00:00",121,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372625,1,52,137,9529005,6858,4372618,4372625,4372625,"Tridacna maxima (Röding, 1798)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna maxima","Tridacna","maxima","SPECIES","ACCEPTED",NA,NA,NA,2006,8,20,"2006-08-20T00:00:00",NA,"2021-03-09T11:22:55.977+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","SB","Solomon Islands",NA,"1548ECFD-4B3A-47DC-8BC8-D8DAD765D123_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,NA,NA,NA,"1847734375","PROCFish/C","1548ECFD-4B3A-47DC-8BC8-D8DAD765D123_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,"Ferral Lasi",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,"1548ECFD-4B3A-47DC-8BC8-D8DAD765D123",NA,NA,NA,NA,"7c0229a3-75b1-45e1-ab94-e036aa75f2db",NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w","BID-PA2016-0002-REG","BID",1,"Manta tow transect","Tridacna maxima (Röding, 1798)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1847734400","Tridacna maxima (Röding, 1798)",-8.22435,156.997984,"cdround,osiic,colmano,inmafu","cf8c1737-4702-4a16-93c9-e3da9ccece7a","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:09.871+00:00","2021-03-09T11:22:56.362+00:00",121,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372625,1,52,137,9529005,6858,4372618,4372625,4372625,"Tridacna maxima (Röding, 1798)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna maxima","Tridacna","maxima","SPECIES","ACCEPTED",NA,NA,NA,2006,8,14,"2006-08-14T00:00:00",NA,"2021-03-09T11:22:56.362+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","SB","Solomon Islands",NA,"B8B386AD-71CD-4736-B902-5D4E014A3BC6_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,NA,NA,NA,"1847734400","PROCFish/C","B8B386AD-71CD-4736-B902-5D4E014A3BC6_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,"Francis Tofuakalo",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,"B8B386AD-71CD-4736-B902-5D4E014A3BC6",NA,NA,NA,NA,"7c0229a3-75b1-45e1-ab94-e036aa75f2db",NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w","BID-PA2016-0002-REG","BID",1,"Mother of pearl transect","Tridacna maxima (Röding, 1798)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1847734501","Tridacna maxima (Röding, 1798)",-8.473542,158.059684,"cdround,osiic,colmano,inmafu","cf8c1737-4702-4a16-93c9-e3da9ccece7a","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:09.871+00:00","2021-03-09T11:22:56.357+00:00",121,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372625,1,52,137,9529005,6858,4372618,4372625,4372625,"Tridacna maxima (Röding, 1798)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna maxima","Tridacna","maxima","SPECIES","ACCEPTED",NA,NA,NA,2006,8,25,"2006-08-25T00:00:00",NA,"2021-03-09T11:22:56.357+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","SB","Solomon Islands",NA,"2262A35F-ADE4-41B8-BE79-4D566F34601B_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,NA,NA,NA,"1847734501","PROCFish/C","2262A35F-ADE4-41B8-BE79-4D566F34601B_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,"Francis Kera",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,"2262A35F-ADE4-41B8-BE79-4D566F34601B",NA,NA,NA,NA,"7c0229a3-75b1-45e1-ab94-e036aa75f2db",NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w","BID-PA2016-0002-REG","BID",1,"Mother of pearl transect","Tridacna maxima (Röding, 1798)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1847734507","Tridacna maxima (Röding, 1798)",-8.462483,158.064625,"cdround,osiic,colmano,inmafu","cf8c1737-4702-4a16-93c9-e3da9ccece7a","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:09.871+00:00","2021-03-09T11:22:56.530+00:00",121,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372625,1,52,137,9529005,6858,4372618,4372625,4372625,"Tridacna maxima (Röding, 1798)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna maxima","Tridacna","maxima","SPECIES","ACCEPTED",NA,NA,NA,2006,8,24,"2006-08-24T00:00:00",NA,"2021-03-09T11:22:56.530+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","SB","Solomon Islands",NA,"AF14D2C4-1B21-4D20-8ED8-5D44D6C00F45_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,NA,NA,NA,"1847734507","PROCFish/C","AF14D2C4-1B21-4D20-8ED8-5D44D6C00F45_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,"Emmanuel Tardy",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,"AF14D2C4-1B21-4D20-8ED8-5D44D6C00F45",NA,NA,NA,NA,"7c0229a3-75b1-45e1-ab94-e036aa75f2db",NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w","BID-PA2016-0002-REG","BID",2,"Mother of pearl transect","Tridacna maxima (Röding, 1798)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1847734545","Tridacna maxima (Röding, 1798)",-8.163375,156.9691,"osiic,colmano,inmafu","cf8c1737-4702-4a16-93c9-e3da9ccece7a","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:09.871+00:00","2021-03-09T11:22:56.068+00:00",121,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372625,1,52,137,9529005,6858,4372618,4372625,4372625,"Tridacna maxima (Röding, 1798)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna maxima","Tridacna","maxima","SPECIES","ACCEPTED",NA,NA,NA,2006,8,14,"2006-08-14T00:00:00",NA,"2021-03-09T11:22:56.068+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","SB","Solomon Islands",NA,"54F11D0F-2264-460B-BAB8-F67AAF4CCA39_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,NA,NA,NA,"1847734545","PROCFish/C","54F11D0F-2264-460B-BAB8-F67AAF4CCA39_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,"Emmanuel Tardy",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,"54F11D0F-2264-460B-BAB8-F67AAF4CCA39",NA,NA,NA,NA,"7c0229a3-75b1-45e1-ab94-e036aa75f2db",NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w","BID-PA2016-0002-REG","BID",2,"Mother of pearl transect","Tridacna maxima (Röding, 1798)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1847734548","Tridacna maxima (Röding, 1798)",-8.204441,156.962742,"cdround,osiic,colmano,inmafu","cf8c1737-4702-4a16-93c9-e3da9ccece7a","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:09.871+00:00","2021-03-09T11:22:56.412+00:00",121,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372625,1,52,137,9529005,6858,4372618,4372625,4372625,"Tridacna maxima (Röding, 1798)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna maxima","Tridacna","maxima","SPECIES","ACCEPTED",NA,NA,NA,2006,8,14,"2006-08-14T00:00:00",NA,"2021-03-09T11:22:56.412+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","SB","Solomon Islands",NA,"448D2D6B-0E2C-46E0-97B1-4AD0E712CBD7_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,NA,NA,NA,"1847734548","PROCFish/C","448D2D6B-0E2C-46E0-97B1-4AD0E712CBD7_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,"Emmanuel Tardy",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,"448D2D6B-0E2C-46E0-97B1-4AD0E712CBD7",NA,NA,NA,NA,"7c0229a3-75b1-45e1-ab94-e036aa75f2db",NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w","BID-PA2016-0002-REG","BID",3,"Mother of pearl transect","Tridacna maxima (Röding, 1798)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1847734553","Tridacna maxima (Röding, 1798)",-8.460391,158.012934,"cdround,osiic,colmano,inmafu","cf8c1737-4702-4a16-93c9-e3da9ccece7a","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:09.871+00:00","2021-03-09T11:22:55.729+00:00",121,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372625,1,52,137,9529005,6858,4372618,4372625,4372625,"Tridacna maxima (Röding, 1798)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna maxima","Tridacna","maxima","SPECIES","ACCEPTED",NA,NA,NA,2006,8,25,"2006-08-25T00:00:00",NA,"2021-03-09T11:22:55.729+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","SB","Solomon Islands",NA,"831C76D9-CA20-470C-A75A-B631FCFDE466_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,NA,NA,NA,"1847734553","PROCFish/C","831C76D9-CA20-470C-A75A-B631FCFDE466_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,"Francis Kera",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,"831C76D9-CA20-470C-A75A-B631FCFDE466",NA,NA,NA,NA,"7c0229a3-75b1-45e1-ab94-e036aa75f2db",NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w","BID-PA2016-0002-REG","BID",1,"Mother of pearl transect","Tridacna maxima (Röding, 1798)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1847734556","Tridacna maxima (Röding, 1798)",-8.163375,156.9691,"osiic,colmano,inmafu","cf8c1737-4702-4a16-93c9-e3da9ccece7a","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:09.871+00:00","2021-03-09T11:22:55.971+00:00",121,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372625,1,52,137,9529005,6858,4372618,4372625,4372625,"Tridacna maxima (Röding, 1798)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna maxima","Tridacna","maxima","SPECIES","ACCEPTED",NA,NA,NA,2006,8,14,"2006-08-14T00:00:00",NA,"2021-03-09T11:22:55.971+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","SB","Solomon Islands",NA,"EFA5602E-CF16-42AB-898E-5FA725E467E7_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,NA,NA,NA,"1847734556","PROCFish/C","EFA5602E-CF16-42AB-898E-5FA725E467E7_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,"Ferral Lasi",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,"EFA5602E-CF16-42AB-898E-5FA725E467E7",NA,NA,NA,NA,"7c0229a3-75b1-45e1-ab94-e036aa75f2db",NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w","BID-PA2016-0002-REG","BID",2,"Mother of pearl transect","Tridacna maxima (Röding, 1798)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1847734557","Tridacna maxima (Röding, 1798)",-8.204441,156.962742,"cdround,osiic,colmano,inmafu","cf8c1737-4702-4a16-93c9-e3da9ccece7a","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:09.871+00:00","2021-03-09T11:22:56.392+00:00",121,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372625,1,52,137,9529005,6858,4372618,4372625,4372625,"Tridacna maxima (Röding, 1798)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna maxima","Tridacna","maxima","SPECIES","ACCEPTED",NA,NA,NA,2006,8,14,"2006-08-14T00:00:00",NA,"2021-03-09T11:22:56.392+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","SB","Solomon Islands",NA,"F71D1537-75DC-4C04-A3FE-1C0D177E077C_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,NA,NA,NA,"1847734557","PROCFish/C","F71D1537-75DC-4C04-A3FE-1C0D177E077C_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,"Emmanuel Tardy",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,"F71D1537-75DC-4C04-A3FE-1C0D177E077C",NA,NA,NA,NA,"7c0229a3-75b1-45e1-ab94-e036aa75f2db",NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w","BID-PA2016-0002-REG","BID",2,"Mother of pearl transect","Tridacna maxima (Röding, 1798)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1847734586","Tridacna maxima (Röding, 1798)",-8.163375,156.9691,"osiic,colmano,inmafu","cf8c1737-4702-4a16-93c9-e3da9ccece7a","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:09.871+00:00","2021-03-09T11:22:56.072+00:00",121,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372625,1,52,137,9529005,6858,4372618,4372625,4372625,"Tridacna maxima (Röding, 1798)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna maxima","Tridacna","maxima","SPECIES","ACCEPTED",NA,NA,NA,2006,8,14,"2006-08-14T00:00:00",NA,"2021-03-09T11:22:56.072+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","SB","Solomon Islands",NA,"EC501E10-671C-4C92-B555-7BB636A8088A_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,NA,NA,NA,"1847734586","PROCFish/C","EC501E10-671C-4C92-B555-7BB636A8088A_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,"Emmanuel Tardy",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,"EC501E10-671C-4C92-B555-7BB636A8088A",NA,NA,NA,NA,"7c0229a3-75b1-45e1-ab94-e036aa75f2db",NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w","BID-PA2016-0002-REG","BID",1,"Mother of pearl transect","Tridacna maxima (Röding, 1798)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1847734731","Tridacna maxima (Röding, 1798)",-8.440167,157.990817,"osiic,colmano,inmafu","cf8c1737-4702-4a16-93c9-e3da9ccece7a","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:09.871+00:00","2021-03-09T11:22:56.227+00:00",121,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372625,1,52,137,9529005,6858,4372618,4372625,4372625,"Tridacna maxima (Röding, 1798)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna maxima","Tridacna","maxima","SPECIES","ACCEPTED",NA,NA,NA,2006,8,23,"2006-08-23T00:00:00",NA,"2021-03-09T11:22:56.227+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","SB","Solomon Islands",NA,"FEEE14A5-10BF-4055-9660-FE251E56E6B0_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,NA,NA,NA,"1847734731","PROCFish/C","FEEE14A5-10BF-4055-9660-FE251E56E6B0_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,"Ferral Lasi",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,"FEEE14A5-10BF-4055-9660-FE251E56E6B0",NA,NA,NA,NA,"7c0229a3-75b1-45e1-ab94-e036aa75f2db",NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w","BID-PA2016-0002-REG","BID",1,"Reef benthos transect","Tridacna maxima (Röding, 1798)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1847734764","Tridacna maxima (Röding, 1798)",-8.1663,156.973583,"osiic,colmano,inmafu","cf8c1737-4702-4a16-93c9-e3da9ccece7a","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:09.871+00:00","2021-03-09T11:22:56.226+00:00",121,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372625,1,52,137,9529005,6858,4372618,4372625,4372625,"Tridacna maxima (Röding, 1798)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna maxima","Tridacna","maxima","SPECIES","ACCEPTED",NA,NA,NA,2006,8,12,"2006-08-12T00:00:00",NA,"2021-03-09T11:22:56.226+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","SB","Solomon Islands",NA,"BF37A4E7-97F5-4D1A-929F-74856BFF372D_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,NA,NA,NA,"1847734764","PROCFish/C","BF37A4E7-97F5-4D1A-929F-74856BFF372D_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,"Emmanuel Tardy",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,"BF37A4E7-97F5-4D1A-929F-74856BFF372D",NA,NA,NA,NA,"7c0229a3-75b1-45e1-ab94-e036aa75f2db",NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w","BID-PA2016-0002-REG","BID",1,"Reef benthos transect","Tridacna maxima (Röding, 1798)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
