"presence","x","y","cells","BO2_salinitymean_bdmax","BO2_tempmin_bdmax","BO2_tempmax_bdmax","BO2_temprange_bdmax","BO21_curvelmax_bdmax","BO_bathymax","BO_calcite","BO_chlomean","BO_ph","BO2_ppmean_bdmin","MS_biogeo06_bathy_slope_5m","MS_biogeo01_aspect_EW_5m","MS_bathy_5m","MS_biogeo05_dist_shore_5m","MS_biogeo02_aspect_NS_5m","Dist_City","Protected_Areas","bioclim_pred","domain_pred","maxent_pred","maxnet_pred","glm_pred","glm_fav","gam_pred","gam_fav","rf_pred","rf_fav","gbm_pred","gbm_fav","foldIDr"
0,179.958333333333,-14.125,96,34.6573677062988,1.80956208705902,1.96057045459747,0.151008278131485,0.0638929083943367,-2151,6.39999998384155e-05,0.0480000004172325,8.26000022888184,0,0.109999999403954,0.100000001490116,-2241,177,0.330000013113022,470810.933998202,0,0,0,1.00901766941774e-08,6.80525905627505e-08,2.22044604925031e-16,4.4923129543778e-14,2.22044604925031e-16,4.4923129543778e-14,0,0,0.00119329655641059,0.194659735872352,1
0,176.041666666667,-14.2083333333333,97,34.6680755615234,1.49023246765137,1.52715528011322,0.0369228199124336,0.0749138295650482,-2821,6.50000001769513e-05,0.0509999990463257,8.27799987792969,0,0.0599999986588955,-0.300000011920929,-2953,218,-0.100000001490116,504596.474242713,0,0,0,3.74351660781258e-11,1.93703941775425e-11,2.22044604925031e-16,4.4923129543778e-14,2.22044604925031e-16,4.4923129543778e-14,0,0,0.00119329655641059,0.194659735872352,5
0,176.125,-14.2083333333333,98,34.6685562133789,1.49023246765137,1.52715528011322,0.0369227975606918,0.0644748583436012,-2818,6.1999999161344e-05,0.0500000007450581,8.27700042724609,0,0.0700000002980232,0.310000002384186,-2970,214,-0.490000009536743,500092.631703234,0,0,0,1.32709288003241e-10,1.67639457870905e-10,2.22044604925031e-16,4.4923129543778e-14,1,1,0,0,0.00119329655641059,0.194659735872352,3
0,176.208333333333,-14.2083333333333,99,34.6685562133789,1.3886935710907,1.47195291519165,0.0832594484090805,0.0747993290424347,-2741,6.09999988228083e-05,0.0489999987185001,8.27700042724609,0,0.140000000596046,-0.239999994635582,-2938,209,0.860000014305115,495708.039225857,0,0,0,8.02332644767034e-11,5.01995112145437e-11,2.22044604925031e-16,4.4923129543778e-14,1,1,0,0,0.00119329655641059,0.194659735872352,5
0,176.291666666667,-14.2083333333333,100,34.6689682006836,1.38942909240723,1.46961903572083,0.0801899209618568,0.0922772660851479,-2772,5.80000014451798e-05,0.0500000007450581,8.27600002288818,0,0.170000001788139,0.779999971389771,-3025,206,0.349999994039536,491445.853063204,0,0,0,6.82983891664435e-10,9.18377929259862e-10,2.22044604925031e-16,4.4923129543778e-14,1,1,0,0,0.00119329655641059,0.194659735872352,2
0,176.375,-14.2083333333333,101,34.6693000793457,1.38267433643341,1.46488475799561,0.08221036195755,0.0788043960928917,-2976,5.7000001106644e-05,0.0500000007450581,8.27600002288818,0,0.119999997317791,-0.419999986886978,-3103,202,0.170000001788139,487309.323215486,0,0,0,7.79875053424917e-11,3.45826700609564e-11,2.22044604925031e-16,4.4923129543778e-14,2.22044604925031e-16,4.4923129543778e-14,0,0,0.00119329655641059,0.194659735872352,5
0,176.458333333333,-14.2083333333333,102,34.6695594787598,1.37629425525665,1.46083688735962,0.0845425501465797,0.0801709070801735,-2738,5.7000001106644e-05,0.0520000010728836,8.27499961853027,0,0.180000007152557,-0.850000023841858,-2921,199,0.0599999986588955,483301.63718534,0,0,0,9.10076458637832e-11,1.68209890460957e-11,2.22044604925031e-16,4.4923129543778e-14,1,1,0,0,0.00119329655641059,0.194659735872352,3
0,176.541666666667,-14.2083333333333,103,34.6695594787598,1.36606967449188,1.45175671577454,0.0856870710849762,0.0720349103212357,-2681,6.1999999161344e-05,0.0540000014007092,8.27499961853027,0,0.209999993443489,0.600000023841858,-2840,196,-0.140000000596046,479426.076222488,0,0,0,8.3686391150195e-10,6.48390563462442e-10,2.22044604925031e-16,4.4923129543778e-14,1,1,0,0,0.00119329655641059,0.194659735872352,3
0,176.625,-14.2083333333333,104,34.6704139709473,1.36609745025635,1.45177006721497,0.0856726765632629,0.0627373084425926,-2840,6.70000008540228e-05,0.0540000014007092,8.27400016784668,0,0.119999997317791,-0.319999992847443,-2956,194,-0.800000011920929,475685.827828989,0,0,0,3.8844349958822e-10,4.54961401885612e-10,2.22044604925031e-16,4.4923129543778e-14,1,1,0,0,0.00119329655641059,0.194659735872352,1
0,176.708333333333,-14.2083333333333,105,34.6706733703613,1.37517189979553,1.45744061470032,0.0822688266634941,0.0783670246601105,-2851,5.7000001106644e-05,0.0529999993741512,8.27400016784668,0,0.170000001788139,0.610000014305115,-2990,192,-0.159999996423721,472084.110755823,0,0,0,9.679189671985e-10,8.72470873325426e-10,2.22044604925031e-16,4.4923129543778e-14,1,1,0,0,0.00119329655641059,0.194659735872352,5
0,176.791666666667,-14.2083333333333,106,34.6706733703613,1.37015664577484,1.45278358459473,0.0826268643140793,0.0941319018602371,-2690,5.99999984842725e-05,0.0529999993741512,8.27299976348877,0,0.200000002980232,-0.550000011920929,-3007,190,-0.529999971389771,468624.143753092,0,0,0,5.08428743550837e-10,3.055584674172e-10,2.22044604925031e-16,4.4923129543778e-14,1,1,0,0,0.00119329655641059,0.194659735872352,4
0,176.875,-14.2083333333333,107,34.6715240478516,1.49465107917786,1.52737677097321,0.0327256135642529,0.0699827298521996,-2675,5.7000001106644e-05,0.0529999993741512,8.27299976348877,0,0.129999995231628,0.270000010728836,-2937,189,-0.689999997615814,465309.051823345,0,0,0,1.25858667932022e-09,1.94588567481446e-09,2.22044604925031e-16,4.4923129543778e-14,1,1,0,0,0.00119329655641059,0.194659735872352,5
0,176.958333333333,-14.2083333333333,108,34.6715278625488,1.49221801757812,1.5263911485672,0.0341731533408165,0.0970743969082832,-2728,6.39999998384155e-05,0.0570000000298023,8.27200031280518,0,0.129999995231628,-0.759999990463257,-2895,188,-0.560000002384186,462142.022463701,0,0,0,6.67340849247466e-10,2.73557398955404e-10,2.22044604925031e-16,4.4923129543778e-14,1,1,0,0,0.00119329655641059,0.194659735872352,5
0,177.041666666667,-14.2083333333333,109,34.6717834472656,1.54175317287445,1.59248185157776,0.0507285892963409,0.112160295248032,-2499,6.09999988228083e-05,0.0549999997019768,8.27200031280518,0,0.209999993443489,-0.140000000596046,-2743,188,0.0599999986588955,459126.024428482,0,0,0,1.59376201125383e-09,9.75905689593048e-10,2.22044604925031e-16,4.4923129543778e-14,2.22044604925031e-16,4.4923129543778e-14,0,0,0.00119329655641059,0.194659735872352,1
0,177.125,-14.2083333333333,110,34.6726379394531,1.48712337017059,1.52293372154236,0.0358103550970554,0.0486961118876934,-2684,6.29999994998798e-05,0.0549999997019768,8.27200031280518,0,0.150000005960464,-0.0399999991059303,-2816,188,-0.620000004768372,456264.151464082,0,0,0,6.73158195851897e-10,8.04738387039095e-10,2.22044604925031e-16,4.4923129543778e-14,2.22044604925031e-16,4.4923129543778e-14,0,0,0.00119329655641059,0.194659735872352,5
0,177.208333333333,-14.2083333333333,111,34.6580505371094,1.54534530639648,1.59788584709167,0.0525405518710613,0.210974052548409,-2388,6.6000000515487e-05,0.0529999993741512,8.27099990844727,0,0.170000001788139,-0.649999976158142,-2660,188,-0.680000007152557,453559.247323323,0,0,0,1.71652203562189e-08,1.65170265242764e-08,2.22044604925031e-16,4.4923129543778e-14,1,1,0.002,0.288480300187617,0.0079582606581991,0.618756861864664,3
0,177.291666666667,-14.2083333333333,112,34.6580505371094,1.58643782138824,1.66424357891083,0.07780572026968,0.127181112766266,-2351,5.99999984842725e-05,0.0520000010728836,8.27099990844727,0,0.140000000596046,-0.300000011920929,-2566,189,-0.209999993443489,451014.187003752,0,0,0,2.859059655691e-09,1.45012268859546e-09,2.22044604925031e-16,4.4923129543778e-14,2.22044604925031e-16,4.4923129543778e-14,0,0,0.00119329655641059,0.194659735872352,2
0,177.375,-14.2083333333333,113,34.6580505371094,1.58697426319122,1.66796827316284,0.0809939876198769,0.104583129286766,-2218,5.50000004295725e-05,0.0500000007450581,8.27000045776367,0,0.259999990463257,-0.479999989271164,-2438,190,0.529999971389771,448631.658005575,0,0,0,1.3798236997431e-09,4.00615096651791e-10,2.22044604925031e-16,4.4923129543778e-14,1,1,0,0,0.00119329655641059,0.194659735872352,4
0,177.458333333333,-14.2083333333333,114,34.6580505371094,1.58665955066681,1.67049205303192,0.0838324949145317,0.0668681859970093,-2202,5.99999984842725e-05,0.0500000007450581,8.27000045776367,0,0.200000002980232,-0.310000002384186,-2303,191,0.340000003576279,446414.254079092,0,0,0,8.35810198829279e-10,2.55948373606429e-10,2.22044604925031e-16,4.4923129543778e-14,2.22044604925031e-16,4.4923129543778e-14,0,0,0.00119329655641059,0.194659735872352,5
0,177.541666666667,-14.2083333333333,115,34.6580505371094,1.80227375030518,1.91554296016693,0.113269217312336,0.0541831739246845,-2222,6.29999994998798e-05,0.0500000007450581,8.27000045776367,0,0.0599999986588955,0.0900000035762787,-2252,193,0.0799999982118607,444364.506470473,0,0,0,9.68049196359289e-10,4.18006074198729e-10,2.22044604925031e-16,4.4923129543778e-14,2.22044604925031e-16,4.4923129543778e-14,0,0,0.00119329655641059,0.194659735872352,4
0,177.625,-14.2083333333333,116,34.6580505371094,1.70653641223907,1.80390977859497,0.0973733738064766,0.0528194904327393,-2224,5.90000017837156e-05,0.0500000007450581,8.26900005340576,0,0.0900000035762787,0.189999997615814,-2289,196,0.189999997615814,442484.665181575,0,0,0,8.01221422541687e-10,3.58192697724746e-10,2.22044604925031e-16,4.4923129543778e-14,2.22044604925031e-16,4.4923129543778e-14,0,0,0.00119329655641059,0.194659735872352,1
0,177.708333333333,-14.2083333333333,117,34.6580467224121,1.80267071723938,1.9179060459137,0.115235365927219,0.062018658965826,-2112,6.80000011925586e-05,0.0509999990463257,8.26900005340576,0,0.119999997317791,-0.529999971389771,-2189,199,0.509999990463257,440776.980208006,0,0,0,3.89691279245596e-10,7.99489363600969e-11,2.22044604925031e-16,4.4923129543778e-14,1,1,0,0,0.00119329655641059,0.194659735872352,5
0,177.791666666667,-14.2083333333333,118,34.6580429077148,1.70461738109589,1.80417430400848,0.0995568558573723,0.0875008478760719,-2114,6.29999994998798e-05,0.0509999990463257,8.26799964904785,0,0.129999995231628,0.389999985694885,-2190,202,-0.28999999165535,439243.389050683,0,0,0,2.45031928081119e-09,1.46395329192472e-09,2.22044604925031e-16,4.4923129543778e-14,2.22044604925031e-16,4.4923129543778e-14,0,0,0.00119329655641059,0.194659735872352,3
0,177.875,-14.2083333333333,119,34.6580429077148,1.58200240135193,1.68295633792877,0.100953847169876,0.0420666635036469,-2197,6.29999994998798e-05,0.0509999990463257,8.26799964904785,0,0.109999999403954,0.430000007152557,-2302,205,-0.239999994635582,437885.797954242,0,0,0,5.4431870122329e-10,2.75882983125086e-10,2.22044604925031e-16,4.4923129543778e-14,1,1,0,0,0.00119329655641059,0.194659735872352,4
0,177.958333333333,-14.2083333333333,120,34.6580429077148,1.58235788345337,1.68413662910461,0.101778775453568,0.0411429293453693,-2287,5.2999999752501e-05,0.0500000007450581,8.26799964904785,0,0.140000000596046,0.189999997615814,-2362,209,0.920000016689301,436705.769419241,0,0,0,2.22810769834325e-10,1.16617826506626e-10,2.22044604925031e-16,4.4923129543778e-14,1,1,0,0,0.00119329655641059,0.194659735872352,3
0,178.041666666667,-14.2083333333333,121,34.6580390930176,1.58002328872681,1.68811070919037,0.108087405562401,0.0427694506943226,-2069,5.99999984842725e-05,0.0500000007450581,8.26700019836426,0,0.200000002980232,-0.879999995231628,-2258,214,0.310000002384186,435704.803441463,0,0,0,5.5473514670723e-11,7.42039762968716e-12,2.22044604925031e-16,4.4923129543778e-14,1,1,0,0,0.00119329655641059,0.194659735872352,3
0,178.125,-14.2083333333333,122,34.6254692077637,1.80608105659485,1.93453979492188,0.128458768129349,0.0954675003886223,-1947,5.90000017837156e-05,0.0489999987185001,8.26700019836426,0,0.140000000596046,0.0700000002980232,-2043,218,-0.379999995231628,434884.118768575,0,0,0,9.81287162638012e-10,8.63400795303448e-10,2.22044604925031e-16,4.4923129543778e-14,2.22044604925031e-16,4.4923129543778e-14,0,0,0.00119329655641059,0.194659735872352,2
0,178.208333333333,-14.2083333333333,123,34.6579666137695,1.69657325744629,1.80172407627106,0.105150774121284,0.0608594492077827,-2035,5.99999984842725e-05,0.0500000007450581,8.26700019836426,0,0.140000000596046,0.829999983310699,-2237,223,-0.129999995231628,434244.746646994,0,0,0,7.00608793202662e-10,7.62225060846333e-10,2.22044604925031e-16,4.4923129543778e-14,1,1,0,0,0.00119329655641059,0.194659735872352,1
0,178.291666666667,-14.2083333333333,124,34.6579627990723,1.69266378879547,1.80332958698273,0.110665775835514,0.0473104454576969,-2271,5.50000004295725e-05,0.0500000007450581,8.26599979400635,0,0.109999999403954,0.109999999403954,-2345,228,0.349999994039536,433787.468323924,0,0,0,7.39927008552854e-11,6.78078704297036e-11,2.22044604925031e-16,4.4923129543778e-14,2.22044604925031e-16,4.4923129543778e-14,0,0,0.00119329655641059,0.194659735872352,3
0,178.375,-14.2083333333333,125,34.6578216552734,1.69189047813416,1.80281054973602,0.110920049250126,0.0487464927136898,-2131,6.09999988228083e-05,0.0500000007450581,8.26599979400635,0,0.119999997317791,-0.560000002384186,-2281,233,0.150000005960464,433512.877545907,0,0,0,2.56663579278893e-11,9.5830010593545e-12,2.22044604925031e-16,4.4923129543778e-14,1,1,0,0,0.00119329655641059,0.194659735872352,3
0,178.458333333333,-14.2083333333333,126,34.6577453613281,1.80443620681763,1.94358015060425,0.139143943786621,0.0722785294055939,-2042,6.1999999161344e-05,0.0509999990463257,8.26599979400635,0,0.159999996423721,-0.629999995231628,-2149,234,-0.610000014305115,433421.318058651,0,0,0,9.34410326891566e-11,6.39615027608897e-11,2.22044604925031e-16,4.4923129543778e-14,1,1,0,0,0.00119329655641059,0.194659735872352,2
0,178.541666666667,-14.2083333333333,127,34.6250648498535,1.80674743652344,1.94730162620544,0.140554144978523,0.0509589910507202,-1860,5.90000017837156e-05,0.0500000007450581,8.26500034332275,0,0.159999996423721,-0.569999992847443,-1944,232,-0.189999997615814,433512.883609454,0,0,0,6.36102281958983e-11,3.25784954569031e-11,2.22044604925031e-16,4.4923129543778e-14,1,1,0,0,0.00119329655641059,0.194659735872352,5
0,178.625,-14.2083333333333,128,34.6575241088867,1.68409192562103,1.80256581306458,0.118473805487156,0.0393457114696503,-1876,6.09999988228083e-05,0.0500000007450581,8.26500034332275,0,0.170000001788139,0.779999971389771,-1987,230,-0.469999998807907,433787.480443754,0,0,0,6.35272279225774e-10,1.76040226840257e-09,2.22044604925031e-16,4.4923129543778e-14,1,1,0,0,0.00119329655641059,0.194659735872352,2
0,178.708333333333,-14.2083333333333,129,34.6574516296387,1.68438339233398,1.80473554134369,0.120352111756802,0.0410950891673565,-2200,5.40000000910368e-05,0.0509999990463257,8.26500034332275,0,0.100000001490116,-0.150000005960464,-2121,224,-0.800000011920929,434244.764807543,0,0,0,2.53780996217756e-10,6.57009002758002e-10,2.22044604925031e-16,4.4923129543778e-14,2.22044604925031e-16,4.4923129543778e-14,0,0,0.00119329655641059,0.194659735872352,4
0,178.791666666667,-14.2083333333333,130,34.6573791503906,1.68489694595337,1.80527484416962,0.120377860963345,0.0356772877275944,-2228,5.2999999752501e-05,0.0500000007450581,8.26500034332275,0,0.0900000035762787,-0.860000014305115,-2018,218,-0.129999995231628,434884.142947023,0,0,0,7.03312963423741e-11,1.86548554381716e-11,2.22044604925031e-16,4.4923129543778e-14,1,1,0,0,0.00119329655641059,0.194659735872352,3
0,178.875,-14.2083333333333,131,34.625316619873,1.80292880535126,1.95284903049469,0.149920269846916,0.0347396843135357,-1934,5.40000000910368e-05,0.0489999987185001,8.26399993896484,0,0.0799999982118607,-0.790000021457672,-1913,212,0.439999997615814,435704.833607719,0,0,0,1.45748857427463e-10,5.8094751231863e-11,2.22044604925031e-16,4.4923129543778e-14,1,1,0,0,0.00119329655641059,0.194659735872352,4
0,178.958333333333,-14.2083333333333,132,34.6252784729004,2.0870521068573,2.22036123275757,0.133309319615364,0.0727974101901054,-1336,5.7000001106644e-05,0.0500000007450581,8.26399993896484,0,0.270000010728836,-0.720000028610229,-1713,207,0.170000001788139,436705.805535963,0,0,0,7.50431383700345e-10,3.3964897561134e-10,2.22044604925031e-16,4.4923129543778e-14,1,1,0,0,0.00119329655641059,0.194659735872352,3
0,179.041666666667,-14.2083333333333,133,34.6074104309082,2.25854969024658,2.40810394287109,0.149554327130318,0.104115918278694,-1398,5.40000000910368e-05,0.0520000010728836,8.26399993896484,0,0.280000001192093,0.529999971389771,-1618,201,-0.379999995231628,437885.839976284,0,0,0,1.93320097707783e-08,4.20859733729628e-08,5.65017983104763e-13,1.14312059305666e-10,1,1,0,0,0.00119329655641059,0.194659735872352,3
0,179.125,-14.2083333333333,134,34.6254234313965,2.08691477775574,2.21988868713379,0.132973983883858,0.0529406256973743,-1877,5.7000001106644e-05,0.0509999990463257,8.26299953460693,0,0.0799999982118607,-0.219999998807907,-1735,196,-0.109999999403954,439243.436927252,0,0,0,2.17137641200793e-09,3.08593728348683e-09,2.22044604925031e-16,4.4923129543778e-14,2.22044604925031e-16,4.4923129543778e-14,0,0,0.00119329655641059,0.194659735872352,5
0,179.208333333333,-14.2083333333333,135,34.6573715209961,1.68862640857697,1.81503021717072,0.12640380859375,0.0425576977431774,-1909,5.7000001106644e-05,0.0500000007450581,8.26299953460693,0,0.219999998807907,0.550000011920929,-1768,192,-0.239999994635582,440777.033881481,0,0,0,6.89309143098171e-09,1.46332463923926e-08,3.14619429160625e-13,6.36524781903602e-11,1,1,0,0,0.00119329655641059,0.194659735872352,2
0,179.291666666667,-14.2083333333333,136,34.6720848083496,1.48113989830017,1.52810645103455,0.0469665043056011,0.0602590255439281,-2133,5.19999994139653e-05,0.0500000007450581,8.26299953460693,0,0.400000005960464,0.699999988079071,-2162,187,-0.629999995231628,442484.724588214,0,0,0,2.13164597084869e-08,1.31478099407722e-07,1.39992706819995e-13,2.8322735000047e-11,1,1,0,0,0.00119329655641059,0.194659735872352,1
0,179.375,-14.2083333333333,137,34.6718597412109,1.48114931583405,1.52811324596405,0.0469639003276825,0.0605134852230549,-2481,5.99999984842725e-05,0.0500000007450581,8.26200008392334,0,0.239999994635582,-0.0199999995529652,-2400,183,-0.839999973773956,444364.571540724,0,0,0,8.18449485961992e-09,8.23945955907845e-08,2.22044604925031e-16,4.4923129543778e-14,2.22044604925031e-16,4.4923129543778e-14,0,0,0.00119329655641059,0.194659735872352,3
0,179.458333333333,-14.2083333333333,138,34.6573677062988,1.53048062324524,1.57961249351501,0.0491318516433239,0.11434655636549,-2353,5.7000001106644e-05,0.0489999987185001,8.26200008392334,0,0.170000001788139,-0.479999989271164,-2328,180,-0.25,446414.324738343,0,0,0,1.0833073105232e-08,2.59025380033862e-08,2.22044604925031e-16,4.4923129543778e-14,1,1,0,0,0.00119329655641059,0.194659735872352,3
0,179.541666666667,-14.2083333333333,139,34.6573677062988,1.69177877902985,1.82208406925201,0.130305364727974,0.0703809782862663,-2072,5.90000017837156e-05,0.0480000004172325,8.26200008392334,0,0.180000007152557,-0.389999985694885,-2175,177,0.409999996423721,448631.734174419,0,0,0,5.74535397035447e-09,1.05124609017793e-08,2.22044604925031e-16,4.4923129543778e-14,2.22044604925031e-16,4.4923129543778e-14,0,0,0.00119329655641059,0.194659735872352,4
0,179.625,-14.2083333333333,140,34.6573677062988,1.69315218925476,1.82334351539612,0.130191296339035,0.0746311321854591,-2088,5.60000007681083e-05,0.0480000004172325,8.26099967956543,0,0.100000001490116,0.389999985694885,-2203,174,0.680000007152557,451014.268597183,0,0,0,2.2562797852288e-08,1.13582758531905e-07,9.36828060427752e-14,1.89535108642966e-11,1,1,0,0,0.00119329655641059,0.194659735872352,1
0,179.708333333333,-14.2083333333333,141,34.6573677062988,1.8078830242157,1.96167004108429,0.153787106275558,0.106140702962875,-2018,6.1999999161344e-05,0.0469999983906746,8.26099967956543,0,0.119999997317791,-0.469999998807907,-2162,172,-0.680000007152557,453559.334253727,0,0,0,4.1611887269255e-08,2.29774857252174e-07,1.21783604024973e-13,2.46387459926589e-11,1,1,0,0,0.00119329655641059,0.194659735872352,1
0,179.791666666667,-14.2083333333333,142,34.6573638916016,1.6950364112854,1.82367408275604,0.128637731075287,0.0666875913739204,-2020,6.1999999161344e-05,0.0480000004172325,8.26099967956543,0,0.170000001788139,0.620000004768372,-2200,170,-0.740000009536743,456264.243639119,0,0,0,8.85305908582268e-08,1.0996083300574e-06,5.63466392884361e-13,1.13998148105357e-10,1,1,0,0,0.00119329655641059,0.194659735872352,5
0,179.875,-14.2083333333333,143,34.657299041748,1.69503629207611,1.82367396354675,0.128637701272964,0.0411312393844128,-2218,6.29999994998798e-05,0.0489999987185001,8.26099967956543,0,0.159999996423721,-0.310000002384186,-2283,169,-0.810000002384186,459126.121753355,0,0,0,1.31691910709719e-08,9.74411932253005e-08,2.22044604925031e-16,4.4923129543778e-14,1,1,0,0,0.00119329655641059,0.194659735872352,5
0,179.958333333333,-14.2083333333333,144,34.6573677062988,1.80988097190857,1.96156942844391,0.151688486337662,0.0498572550714016,-2168,5.80000014451798e-05,0.0500000007450581,8.26000022888184,0,0.0799999982118607,0.319999992847443,-2193,168,0.0700000002980232,462142.122232998,0,0,0,2.01894447826589e-08,1.20351958177167e-07,1.96855480778648e-13,3.98269720043755e-11,2.22044604925031e-16,4.4923129543778e-14,0,0,0.00119329655641059,0.194659735872352,3
0,176.041666666667,-14.2916666666667,145,34.6677093505859,1.40562069416046,1.48152101039886,0.0759002640843391,0.0519638359546661,-2954,6.09999988228083e-05,0.0509999990463257,8.27799987792969,0,0.0700000002980232,0.159999996423721,-3027,226,-0.699999988079071,496672.473127473,0,0,0,3.93962640288237e-11,7.12760961363301e-11,2.22044604925031e-16,4.4923129543778e-14,2.22044604925031e-16,4.4923129543778e-14,0,0,0.00119329655641059,0.194659735872352,5
0,176.125,-14.2916666666667,146,34.6678581237793,1.39975166320801,1.47979474067688,0.0800430923700333,0.0580469481647015,-2935,5.99999984842725e-05,0.0500000007450581,8.27700042724609,0,0.0599999986588955,-0.319999992847443,-3036,222,-0.469999998807907,492097.943079732,0,0,0,2.4052981828504e-11,2.0042634218953e-11,2.22044604925031e-16,4.4923129543778e-14,2.22044604925031e-16,4.4923129543778e-14,0,0,0.00119329655641059,0.194659735872352,2
0,176.208333333333,-14.2916666666667,147,34.6682624816895,1.39394462108612,1.47616481781006,0.0822202265262604,0.0603237375617027,-2732,5.7000001106644e-05,0.0489999987185001,8.27700042724609,0,0.180000007152557,-0.519999980926514,-2910,218,-0.680000007152557,487643.256845498,0,0,0,4.63833416119996e-11,3.37864181076952e-11,2.22044604925031e-16,4.4923129543778e-14,1,1,0,0,0.00119329655641059,0.194659735872352,1
0,176.291666666667,-14.2916666666667,148,34.6685981750488,1.38764369487762,1.46813035011292,0.0804866030812263,0.0713747665286064,-2759,5.7000001106644e-05,0.0500000007450581,8.27600002288818,0,0.170000001788139,0.5,-2940,214,-0.159999996423721,483311.695677813,0,0,0,1.39704026125287e-10,1.13373754828672e-10,2.22044604925031e-16,4.4923129543778e-14,1,1,0,0,0.00119329655641059,0.194659735872352,3
0,176.375,-14.2916666666667,149,34.6689682006836,1.38764417171478,1.46813023090363,0.0804861262440681,0.0727633163332939,-2724,5.90000017837156e-05,0.0500000007450581,8.27600002288818,0,0.219999998807907,-0.370000004768372,-2960,211,0.649999976158142,479106.634576707,0,0,0,5.32617283610648e-11,2.55655496772533e-11,2.22044604925031e-16,4.4923129543778e-14,1,1,0,0,0.00119329655641059,0.194659735872352,1
0,176.458333333333,-14.2916666666667,150,34.6692276000977,1.4925400018692,1.52639412879944,0.0338542051613331,0.0660461708903313,-2764,5.99999984842725e-05,0.0529999993741512,8.27499961853027,0,0.159999996423721,0.0900000035762787,-2886,208,0.519999980926514,475031.386045238,0,0,0,1.21156751298201e-10,8.95087337582368e-11,2.22044604925031e-16,4.4923129543778e-14,2.22044604925031e-16,4.4923129543778e-14,0,0,0.00119329655641059,0.194659735872352,3
0,176.541666666667,-14.2916666666667,151,34.6695594787598,1.37014365196228,1.45639383792877,0.0862501338124275,0.0591064356267452,-2887,6.29999994998798e-05,0.0529999993741512,8.27499961853027,0,0.150000005960464,0.349999994039536,-3014,205,-0.509999990463257,471089.356333922,0,0,0,2.22021734330724e-10,2.83166823322745e-10,2.22044604925031e-16,4.4923129543778e-14,1,1,0,0,0.00119329655641059,0.194659735872352,2
0,176.625,-14.2916666666667,152,34.6695594787598,1.37518203258514,1.45744597911835,0.0822639390826225,0.0535452142357826,-2982,6.29999994998798e-05,0.0520000010728836,8.27400016784668,0,0.0599999986588955,-0.610000014305115,-3027,203,0.119999997317791,467283.920443183,0,0,0,3.81531473081509e-11,1.05526698490621e-11,2.22044604925031e-16,4.4923129543778e-14,1,1,0,0,0.00119329655641059,0.194659735872352,2
0,176.708333333333,-14.2916666666667,153,34.6704139709473,1.37842845916748,1.45875334739685,0.0803249627351761,0.0503129921853542,-2903,6.09999988228083e-05,0.0529999993741512,8.27400016784668,0,0.129999995231628,0.0299999993294477,-2997,201,0.409999996423721,463618.390876285,0,0,0,9.91687842955002e-11,7.08414438221894e-11,2.22044604925031e-16,4.4923129543778e-14,2.22044604925031e-16,4.4923129543778e-14,0,0,0.00119329655641059,0.194659735872352,2
0,176.791666666667,-14.2916666666667,154,34.6706733703613,1.37518727779388,1.45744645595551,0.0822592005133629,0.0531923472881317,-2860,6.09999988228083e-05,0.0520000010728836,8.27299976348877,0,0.140000000596046,-0.409999996423721,-2962,200,0.730000019073486,460096.173882761,0,0,0,7.15053571909152e-11,2.92482704722374e-11,2.22044604925031e-16,4.4923129543778e-14,1,1,0,0,0.00119329655641059,0.194659735872352,3
0,176.875,-14.2916666666667,155,34.6706733703613,1.49465119838715,1.52737677097321,0.0327255725860596,0.0555569790303707,-2804,6.39999998384155e-05,0.0540000014007092,8.27299976348877,0,0.140000000596046,0.379999995231628,-2908,198,0.370000004768372,456720.581962525,0,0,0,2.6804514163814e-10,1.79498749197649e-10,2.22044604925031e-16,4.4923129543778e-14,2.22044604925031e-16,4.4923129543778e-14,0,0,0.00119329655641059,0.194659735872352,2
0,176.958333333333,-14.2916666666667,156,34.6715240478516,1.38213431835175,1.45975065231323,0.0776163935661316,0.0453567653894424,-2813,6.29999994998798e-05,0.0549999997019768,8.27299976348877,0,0.159999996423721,-0.119999997317791,-2984,198,0.180000007152557,453494.833868347,0,0,0,9.43415345844301e-11,5.72721869929183e-11,2.22044604925031e-16,4.4923129543778e-14,2.22044604925031e-16,4.4923129543778e-14,0,0,0.00119329655641059,0.194659735872352,1
0,177.041666666667,-14.2916666666667,157,34.6715278625488,1.49332928657532,1.52687180042267,0.0335424169898033,0.0566400401294231,-2457,5.99999984842725e-05,0.0549999997019768,8.27200031280518,0,0.319999992847443,-0.209999993443489,-2706,197,-0.300000011920929,450422.210848248,0,0,0,2.87754153838193e-10,1.69081748602196e-10,2.22044604925031e-16,4.4923129543778e-14,2.22044604925031e-16,4.4923129543778e-14,0,0,0.00119329655641059,0.194659735872352,2
0,177.125,-14.2916666666667,158,34.6717834472656,1.48947131633759,1.5241551399231,0.0346837490797043,0.0491940230131149,-2718,5.99999984842725e-05,0.0540000014007092,8.27200031280518,0,0.100000001490116,0.140000000596046,-2836,197,0.689999997615814,447505.806655383,0,0,0,2.18030038467987e-10,1.46007539392201e-10,2.22044604925031e-16,4.4923129543778e-14,2.22044604925031e-16,4.4923129543778e-14,0,0,0.00119329655641059,0.194659735872352,1
