"x","y","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","coordinateuncertaintyinmeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","isInCluster","geodeticDatum","class","countryCode","country","rightsHolder","identifier","http...unknown.org.nick","informationWithheld","verbatimEventDate","datasetName","verbatimLocality","gbifID","collectionCode","occurrenceID","taxonID","catalogNumber","recordedBy","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","occurrenceRemarks","identifiedBy","identificationID","identificationRemarks","depth","eventID","footprintWKT","county","identificationVerificationStatus","originalNameUsage","datasetID","nameAccordingTo","institutionKey","dynamicProperties","georeferenceProtocol","island","locality","eventRemarks","language","materialSampleID","type","associatedSequences","lifeStage","establishmentMeans","vernacularName","samplingProtocol","projectId","programmeAcronym","individualCount","samplingEffort","name","depthAccuracy","fieldNumber","preparations","disposition","otherCatalogNumbers","habitat","institutionID","islandGroup","locationAccordingTo","recordNumber","georeferencedDate","higherGeography","nomenclaturalCode","georeferencedBy","georeferenceVerificationStatus","organismID","previousIdentifications","identificationQualifier","accessRights","higherClassification","collectionID","georeferenceSources","dataGeneralizations","taxonConceptID","locationRemarks","waterBody","collectionKey","endDayOfYear","verbatimCoordinateSystem","locationID","startDayOfYear","georeferenceRemarks","ownerInstitutionCode","infraspecificEpithet","continent","higherGeographyID"
179.776967,-16.145083,"1848344835","Tridacna maxima (Röding, 1798)",-16.145083,179.776967,"cdround,osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.796+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372625,1,52,137,9529005,6858,4372618,4372625,4372625,"Tridacna maxima (Röding, 1798)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna maxima","Tridacna","maxima","SPECIES","ACCEPTED",NA,NA,NA,2003,6,20,"2003-06-20T00:00:00",NA,"2021-03-09T11:22:36.796+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","FJ","Fiji",NA,"F43D4EBE-6B6B-4A61-8F2E-D1E7187EBCD7_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,NA,NA,NA,"1848344835","PROCFish/C","F43D4EBE-6B6B-4A61-8F2E-D1E7187EBCD7_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,"F43D4EBE-6B6B-4A61-8F2E-D1E7187EBCD7",NA,NA,NA,NA,"86132833-1e2f-4d6f-ad82-bec53b355e04",NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w","BID-PA2016-0002-REG","BID",1,"Manta tow transect","Tridacna maxima (Röding, 1798)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179.749483,-16.148933,"1848344844","Tridacna maxima (Röding, 1798)",-16.148933,179.749483,"osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.875+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372625,1,52,137,9529005,6858,4372618,4372625,4372625,"Tridacna maxima (Röding, 1798)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna maxima","Tridacna","maxima","SPECIES","ACCEPTED",NA,NA,NA,2003,6,21,"2003-06-21T00:00:00",NA,"2021-03-09T11:22:36.875+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","FJ","Fiji",NA,"CEBD8D12-9395-46BA-9499-3722A3229B08_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,NA,NA,NA,"1848344844","PROCFish/C","CEBD8D12-9395-46BA-9499-3722A3229B08_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,"CEBD8D12-9395-46BA-9499-3722A3229B08",NA,NA,NA,NA,"86132833-1e2f-4d6f-ad82-bec53b355e04",NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w","BID-PA2016-0002-REG","BID",1,"Mother of pearl search","Tridacna maxima (Röding, 1798)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179.749483,-16.148933,"1848344854","Tridacna maxima (Röding, 1798)",-16.148933,179.749483,"osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.957+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372625,1,52,137,9529005,6858,4372618,4372625,4372625,"Tridacna maxima (Röding, 1798)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna maxima","Tridacna","maxima","SPECIES","ACCEPTED",NA,NA,NA,2003,6,21,"2003-06-21T00:00:00",NA,"2021-03-09T11:22:36.957+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","FJ","Fiji",NA,"CAB659D2-D18F-4223-A2CE-617022729B8F_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,NA,NA,NA,"1848344854","PROCFish/C","CAB659D2-D18F-4223-A2CE-617022729B8F_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,"CAB659D2-D18F-4223-A2CE-617022729B8F",NA,NA,NA,NA,"86132833-1e2f-4d6f-ad82-bec53b355e04",NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w","BID-PA2016-0002-REG","BID",1,"Mother of pearl search","Tridacna maxima (Röding, 1798)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179.628467,-16.137233,"1848344864","Tridacna maxima (Röding, 1798)",-16.137233,179.628467,"cdround,osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.889+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372625,1,52,137,9529005,6858,4372618,4372625,4372625,"Tridacna maxima (Röding, 1798)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna maxima","Tridacna","maxima","SPECIES","ACCEPTED",NA,NA,NA,2003,6,23,"2003-06-23T00:00:00",NA,"2021-03-09T11:22:36.889+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","FJ","Fiji",NA,"F675118C-2498-47FF-BFFD-072B181741F2_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,NA,NA,NA,"1848344864","PROCFish/C","F675118C-2498-47FF-BFFD-072B181741F2_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,"F675118C-2498-47FF-BFFD-072B181741F2",NA,NA,NA,NA,"86132833-1e2f-4d6f-ad82-bec53b355e04",NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w","BID-PA2016-0002-REG","BID",1,"Manta tow transect","Tridacna maxima (Röding, 1798)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179.624767,-16.137117,"1848344884","Tridacna maxima (Röding, 1798)",-16.137117,179.624767,"cdround,osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.367+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372625,1,52,137,9529005,6858,4372618,4372625,4372625,"Tridacna maxima (Röding, 1798)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna maxima","Tridacna","maxima","SPECIES","ACCEPTED",NA,NA,NA,2003,6,23,"2003-06-23T00:00:00",NA,"2021-03-09T11:22:36.367+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","FJ","Fiji",NA,"250C49ED-BBDB-46E4-8722-EBAED635A36C_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,NA,NA,NA,"1848344884","PROCFish/C","250C49ED-BBDB-46E4-8722-EBAED635A36C_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,"250C49ED-BBDB-46E4-8722-EBAED635A36C",NA,NA,NA,NA,"86132833-1e2f-4d6f-ad82-bec53b355e04",NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w","BID-PA2016-0002-REG","BID",2,"Manta tow transect","Tridacna maxima (Röding, 1798)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179.656367,-16.146875,"1848344930","Tridacna maxima (Röding, 1798)",-16.146875,179.656367,"osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.972+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372625,1,52,137,9529005,6858,4372618,4372625,4372625,"Tridacna maxima (Röding, 1798)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna maxima","Tridacna","maxima","SPECIES","ACCEPTED",NA,NA,NA,2003,6,22,"2003-06-22T00:00:00",NA,"2021-03-09T11:22:36.972+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","FJ","Fiji",NA,"66AEC4BF-4603-49E9-A278-999E8717EA04_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,NA,NA,NA,"1848344930","PROCFish/C","66AEC4BF-4603-49E9-A278-999E8717EA04_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,"66AEC4BF-4603-49E9-A278-999E8717EA04",NA,NA,NA,NA,"86132833-1e2f-4d6f-ad82-bec53b355e04",NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w","BID-PA2016-0002-REG","BID",1,"Manta tow transect","Tridacna maxima (Röding, 1798)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179.746534,-16.145816,"1848344955","Tridacna maxima (Röding, 1798)",-16.145816,179.746534,"cdround,osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.530+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372625,1,52,137,9529005,6858,4372618,4372625,4372625,"Tridacna maxima (Röding, 1798)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna maxima","Tridacna","maxima","SPECIES","ACCEPTED",NA,NA,NA,2003,6,21,"2003-06-21T00:00:00",NA,"2021-03-09T11:22:36.530+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","FJ","Fiji",NA,"DBBF844F-2E79-4FEF-A2B7-AB2CBA469025_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,NA,NA,NA,"1848344955","PROCFish/C","DBBF844F-2E79-4FEF-A2B7-AB2CBA469025_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,"DBBF844F-2E79-4FEF-A2B7-AB2CBA469025",NA,NA,NA,NA,"86132833-1e2f-4d6f-ad82-bec53b355e04",NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w","BID-PA2016-0002-REG","BID",1,"Reef front search","Tridacna maxima (Röding, 1798)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179.307792,-16.273095,"1848345005","Tridacna maxima (Röding, 1798)",-16.273095,179.307792,"osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.515+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372625,1,52,137,9529005,6858,4372618,4372625,4372625,"Tridacna maxima (Röding, 1798)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna maxima","Tridacna","maxima","SPECIES","ACCEPTED",NA,NA,NA,2003,6,13,"2003-06-13T00:00:00",NA,"2021-03-09T11:22:36.515+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","FJ","Fiji",NA,"38484AF1-3FE8-4278-9126-2C382C124FA7_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,NA,NA,NA,"1848345005","PROCFish/C","38484AF1-3FE8-4278-9126-2C382C124FA7_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,"38484AF1-3FE8-4278-9126-2C382C124FA7",NA,NA,NA,NA,"86132833-1e2f-4d6f-ad82-bec53b355e04",NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w","BID-PA2016-0002-REG","BID",1,"Reef benthos transect","Tridacna maxima (Röding, 1798)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179.216178,-16.331757,"1848345039","Tridacna maxima (Röding, 1798)",-16.331757,179.216178,"cdround,osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.870+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372625,1,52,137,9529005,6858,4372618,4372625,4372625,"Tridacna maxima (Röding, 1798)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna maxima","Tridacna","maxima","SPECIES","ACCEPTED",NA,NA,NA,2003,6,17,"2003-06-17T00:00:00",NA,"2021-03-09T11:22:36.870+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","FJ","Fiji",NA,"C77B62C6-DF48-42DD-B106-2D80085F9234_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,NA,NA,NA,"1848345039","PROCFish/C","C77B62C6-DF48-42DD-B106-2D80085F9234_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,"C77B62C6-DF48-42DD-B106-2D80085F9234",NA,NA,NA,NA,"86132833-1e2f-4d6f-ad82-bec53b355e04",NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w","BID-PA2016-0002-REG","BID",4,"Manta tow transect","Tridacna maxima (Röding, 1798)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179.3074,-16.271784,"1848345041","Tridacna maxima (Röding, 1798)",-16.271784,179.3074,"cdround,osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.609+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372625,1,52,137,9529005,6858,4372618,4372625,4372625,"Tridacna maxima (Röding, 1798)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna maxima","Tridacna","maxima","SPECIES","ACCEPTED",NA,NA,NA,2003,6,13,"2003-06-13T00:00:00",NA,"2021-03-09T11:22:36.609+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","FJ","Fiji",NA,"17AD1D78-481E-42CD-8475-6575E1CD6D7A_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,NA,NA,NA,"1848345041","PROCFish/C","17AD1D78-481E-42CD-8475-6575E1CD6D7A_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,"17AD1D78-481E-42CD-8475-6575E1CD6D7A",NA,NA,NA,NA,"86132833-1e2f-4d6f-ad82-bec53b355e04",NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w","BID-PA2016-0002-REG","BID",1,"Mother of pearl search","Tridacna maxima (Röding, 1798)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179.259376,-16.290727,"1848345049","Tridacna maxima (Röding, 1798)",-16.290727,179.259376,"osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.883+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372625,1,52,137,9529005,6858,4372618,4372625,4372625,"Tridacna maxima (Röding, 1798)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna maxima","Tridacna","maxima","SPECIES","ACCEPTED",NA,NA,NA,2003,6,18,"2003-06-18T00:00:00",NA,"2021-03-09T11:22:36.883+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","FJ","Fiji",NA,"A075B514-5F27-4371-A2A3-FDD8078A3D29_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,NA,NA,NA,"1848345049","PROCFish/C","A075B514-5F27-4371-A2A3-FDD8078A3D29_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,"A075B514-5F27-4371-A2A3-FDD8078A3D29",NA,NA,NA,NA,"86132833-1e2f-4d6f-ad82-bec53b355e04",NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w","BID-PA2016-0002-REG","BID",1,"Mother of pearl search","Tridacna maxima (Röding, 1798)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179.182792,-16.334277,"1848345051","Tridacna maxima (Röding, 1798)",-16.334277,179.182792,"cdround,osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.803+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372625,1,52,137,9529005,6858,4372618,4372625,4372625,"Tridacna maxima (Röding, 1798)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna maxima","Tridacna","maxima","SPECIES","ACCEPTED",NA,NA,NA,2003,6,16,"2003-06-16T00:00:00",NA,"2021-03-09T11:22:36.803+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","FJ","Fiji",NA,"1D266405-B761-4838-8CBB-7BE518A1DF06_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,NA,NA,NA,"1848345051","PROCFish/C","1D266405-B761-4838-8CBB-7BE518A1DF06_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,"1D266405-B761-4838-8CBB-7BE518A1DF06",NA,NA,NA,NA,"86132833-1e2f-4d6f-ad82-bec53b355e04",NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w","BID-PA2016-0002-REG","BID",1,"Manta tow transect","Tridacna maxima (Röding, 1798)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179.20983,-16.345188,"1848345052","Tridacna maxima (Röding, 1798)",-16.345188,179.20983,"cdround,osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.969+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372625,1,52,137,9529005,6858,4372618,4372625,4372625,"Tridacna maxima (Röding, 1798)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna maxima","Tridacna","maxima","SPECIES","ACCEPTED",NA,NA,NA,2003,6,16,"2003-06-16T00:00:00",NA,"2021-03-09T11:22:36.969+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","FJ","Fiji",NA,"23920A5B-0ED0-4C74-B4F4-5C1D18AB538B_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,NA,NA,NA,"1848345052","PROCFish/C","23920A5B-0ED0-4C74-B4F4-5C1D18AB538B_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,"23920A5B-0ED0-4C74-B4F4-5C1D18AB538B",NA,NA,NA,NA,"86132833-1e2f-4d6f-ad82-bec53b355e04",NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w","BID-PA2016-0002-REG","BID",1,"Manta tow transect","Tridacna maxima (Röding, 1798)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
