"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","isInCluster","geodeticDatum","class","countryCode","country","rightsHolder","identifier","http://unknown.org/nick","verbatimEventDate","datasetName","gbifID","verbatimLocality","collectionCode","occurrenceID","taxonID","catalogNumber","recordedBy","http://unknown.org/occurrenceDetails","institutionCode","rights","occurrenceRemarks","identifiedBy","identificationID","eventTime","identificationRemarks","vernacularName","dataGeneralizations","taxonConceptID","locality","individualCount","continent","institutionKey","collectionKey","preparations","higherGeography","projectId","programmeAcronym","eventID","samplingEffort","samplingProtocol","datasetID","language","name","lifeStage","organismQuantity","organismQuantityType","http://rs.tdwg.org/dwc/terms/organismQuantity","institutionID","fieldNumber","type","http://rs.tdwg.org/dwc/terms/organismQuantityType","nomenclaturalCode","island","disposition","otherCatalogNumbers","locationID","ownerInstitutionCode","collectionID","parentNameUsage","locationRemarks","depth","depthAccuracy","waterBody","georeferenceProtocol","endDayOfYear","verbatimCoordinateSystem","startDayOfYear","higherClassification","dynamicProperties","georeferencedBy","georeferenceVerificationStatus","georeferenceRemarks","georeferenceSources"
"1848016331","Bohadschia argus Jaeger, 1833",-8.03685,178.329359,"cdround,osiic,colmano,inmafu","6461be2b-49e4-4a4e-a0de-a90eae602e78","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:09.508+00:00","2021-03-09T11:22:51.706+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",5188185,1,50,222,9505681,9548,2279187,5188185,5188185,"Bohadschia argus Jaeger, 1833","Animalia","Echinodermata","Holothuriida","Holothuriidae","Bohadschia","Bohadschia argus","Bohadschia","argus","SPECIES","ACCEPTED","LC",NA,NA,NA,2004,10,28,"2004-10-28T00:00:00",NA,"2021-03-09T11:22:51.706+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","TV","Tuvalu",NA,"C7B3DD41-5E5B-4307-A70E-8C3A75031903_737D420D-3DE8-495D-90DC-3E074A5D2223",NA,NA,NA,"1848016331",NA,"PROCFish/C","C7B3DD41-5E5B-4307-A70E-8C3A75031903_737D420D-3DE8-495D-90DC-3E074A5D2223",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,"BID-PA2016-0002-REG","BID","C7B3DD41-5E5B-4307-A70E-8C3A75031903","Manta tow transect","http://purl.org/spc/digilib/doc/pfj5w","e3149b6f-f824-4539-829b-e6f822d9966f","en","Bohadschia argus Jaeger, 1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1848016349","Bohadschia argus Jaeger, 1833",-7.951558,178.416942,"cdround,osiic,colmano,inmafu","6461be2b-49e4-4a4e-a0de-a90eae602e78","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:09.508+00:00","2021-03-09T11:22:51.696+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",5188185,1,50,222,9505681,9548,2279187,5188185,5188185,"Bohadschia argus Jaeger, 1833","Animalia","Echinodermata","Holothuriida","Holothuriidae","Bohadschia","Bohadschia argus","Bohadschia","argus","SPECIES","ACCEPTED","LC",NA,NA,NA,2004,10,28,"2004-10-28T00:00:00",NA,"2021-03-09T11:22:51.696+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","TV","Tuvalu",NA,"E5E881C2-0CB7-464C-88F9-C8005DA89A01_737D420D-3DE8-495D-90DC-3E074A5D2223",NA,NA,NA,"1848016349",NA,"PROCFish/C","E5E881C2-0CB7-464C-88F9-C8005DA89A01_737D420D-3DE8-495D-90DC-3E074A5D2223",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,"BID-PA2016-0002-REG","BID","E5E881C2-0CB7-464C-88F9-C8005DA89A01","Manta tow transect","http://purl.org/spc/digilib/doc/pfj5w","e3149b6f-f824-4539-829b-e6f822d9966f","en","Bohadschia argus Jaeger, 1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1848016364","Bohadschia argus Jaeger, 1833",-7.976483,178.354942,"cdround,osiic,colmano,inmafu","6461be2b-49e4-4a4e-a0de-a90eae602e78","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:09.508+00:00","2021-03-09T11:22:51.719+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",5188185,1,50,222,9505681,9548,2279187,5188185,5188185,"Bohadschia argus Jaeger, 1833","Animalia","Echinodermata","Holothuriida","Holothuriidae","Bohadschia","Bohadschia argus","Bohadschia","argus","SPECIES","ACCEPTED","LC",NA,NA,NA,2004,10,27,"2004-10-27T00:00:00",NA,"2021-03-09T11:22:51.719+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","TV","Tuvalu",NA,"946558C3-41A2-462E-B6EC-AD9FEAB439CF_737D420D-3DE8-495D-90DC-3E074A5D2223",NA,NA,NA,"1848016364",NA,"PROCFish/C","946558C3-41A2-462E-B6EC-AD9FEAB439CF_737D420D-3DE8-495D-90DC-3E074A5D2223",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,"BID-PA2016-0002-REG","BID","946558C3-41A2-462E-B6EC-AD9FEAB439CF","Manta tow transect","http://purl.org/spc/digilib/doc/pfj5w","e3149b6f-f824-4539-829b-e6f822d9966f","en","Bohadschia argus Jaeger, 1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1848016372","Bohadschia argus Jaeger, 1833",-8.053066,178.362284,"cdround,osiic,colmano,inmafu","6461be2b-49e4-4a4e-a0de-a90eae602e78","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:09.508+00:00","2021-03-09T11:22:51.663+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",5188185,1,50,222,9505681,9548,2279187,5188185,5188185,"Bohadschia argus Jaeger, 1833","Animalia","Echinodermata","Holothuriida","Holothuriidae","Bohadschia","Bohadschia argus","Bohadschia","argus","SPECIES","ACCEPTED","LC",NA,NA,NA,2004,10,28,"2004-10-28T00:00:00",NA,"2021-03-09T11:22:51.663+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","TV","Tuvalu",NA,"56CC44C5-7C8B-441A-B9DF-CE96C1BFA700_737D420D-3DE8-495D-90DC-3E074A5D2223",NA,NA,NA,"1848016372",NA,"PROCFish/C","56CC44C5-7C8B-441A-B9DF-CE96C1BFA700_737D420D-3DE8-495D-90DC-3E074A5D2223",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,"BID-PA2016-0002-REG","BID","56CC44C5-7C8B-441A-B9DF-CE96C1BFA700","Manta tow transect","http://purl.org/spc/digilib/doc/pfj5w","e3149b6f-f824-4539-829b-e6f822d9966f","en","Bohadschia argus Jaeger, 1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1848016378","Bohadschia argus Jaeger, 1833",-7.974558,178.352517,"cdround,osiic,colmano,inmafu","6461be2b-49e4-4a4e-a0de-a90eae602e78","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:09.508+00:00","2021-03-09T11:22:51.731+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",5188185,1,50,222,9505681,9548,2279187,5188185,5188185,"Bohadschia argus Jaeger, 1833","Animalia","Echinodermata","Holothuriida","Holothuriidae","Bohadschia","Bohadschia argus","Bohadschia","argus","SPECIES","ACCEPTED","LC",NA,NA,NA,2004,10,27,"2004-10-27T00:00:00",NA,"2021-03-09T11:22:51.731+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","TV","Tuvalu",NA,"C4B82A5C-4814-41B2-AE6D-A71A1D07B4AA_737D420D-3DE8-495D-90DC-3E074A5D2223",NA,NA,NA,"1848016378",NA,"PROCFish/C","C4B82A5C-4814-41B2-AE6D-A71A1D07B4AA_737D420D-3DE8-495D-90DC-3E074A5D2223",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,"BID-PA2016-0002-REG","BID","C4B82A5C-4814-41B2-AE6D-A71A1D07B4AA","Manta tow transect","http://purl.org/spc/digilib/doc/pfj5w","e3149b6f-f824-4539-829b-e6f822d9966f","en","Bohadschia argus Jaeger, 1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1848016381","Bohadschia argus Jaeger, 1833",-7.974867,178.350492,"cdround,osiic,colmano,inmafu","6461be2b-49e4-4a4e-a0de-a90eae602e78","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:09.508+00:00","2021-03-09T11:22:51.729+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",5188185,1,50,222,9505681,9548,2279187,5188185,5188185,"Bohadschia argus Jaeger, 1833","Animalia","Echinodermata","Holothuriida","Holothuriidae","Bohadschia","Bohadschia argus","Bohadschia","argus","SPECIES","ACCEPTED","LC",NA,NA,NA,2004,10,27,"2004-10-27T00:00:00",NA,"2021-03-09T11:22:51.729+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","TV","Tuvalu",NA,"2C7D1897-2B66-436E-A386-7942BDEB7C35_737D420D-3DE8-495D-90DC-3E074A5D2223",NA,NA,NA,"1848016381",NA,"PROCFish/C","2C7D1897-2B66-436E-A386-7942BDEB7C35_737D420D-3DE8-495D-90DC-3E074A5D2223",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,"BID-PA2016-0002-REG","BID","2C7D1897-2B66-436E-A386-7942BDEB7C35","Manta tow transect","http://purl.org/spc/digilib/doc/pfj5w","e3149b6f-f824-4539-829b-e6f822d9966f","en","Bohadschia argus Jaeger, 1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1848016391","Bohadschia argus Jaeger, 1833",-7.977141,178.357467,"cdround,osiic,colmano,inmafu","6461be2b-49e4-4a4e-a0de-a90eae602e78","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:09.508+00:00","2021-03-09T11:22:51.640+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",5188185,1,50,222,9505681,9548,2279187,5188185,5188185,"Bohadschia argus Jaeger, 1833","Animalia","Echinodermata","Holothuriida","Holothuriidae","Bohadschia","Bohadschia argus","Bohadschia","argus","SPECIES","ACCEPTED","LC",NA,NA,NA,2004,10,27,"2004-10-27T00:00:00",NA,"2021-03-09T11:22:51.640+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","TV","Tuvalu",NA,"2412600A-9554-4808-B8CD-102286EDA6AE_737D420D-3DE8-495D-90DC-3E074A5D2223",NA,NA,NA,"1848016391",NA,"PROCFish/C","2412600A-9554-4808-B8CD-102286EDA6AE_737D420D-3DE8-495D-90DC-3E074A5D2223",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,"BID-PA2016-0002-REG","BID","2412600A-9554-4808-B8CD-102286EDA6AE","Manta tow transect","http://purl.org/spc/digilib/doc/pfj5w","e3149b6f-f824-4539-829b-e6f822d9966f","en","Bohadschia argus Jaeger, 1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1848016404","Bohadschia argus Jaeger, 1833",-7.970258,178.356409,"cdround,osiic,colmano,inmafu","6461be2b-49e4-4a4e-a0de-a90eae602e78","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:09.508+00:00","2021-03-09T11:22:51.710+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",5188185,1,50,222,9505681,9548,2279187,5188185,5188185,"Bohadschia argus Jaeger, 1833","Animalia","Echinodermata","Holothuriida","Holothuriidae","Bohadschia","Bohadschia argus","Bohadschia","argus","SPECIES","ACCEPTED","LC",NA,NA,NA,2004,10,29,"2004-10-29T00:00:00",NA,"2021-03-09T11:22:51.710+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","TV","Tuvalu",NA,"C3A2313F-821D-4E3F-B8CA-0E67B4E4DF22_737D420D-3DE8-495D-90DC-3E074A5D2223",NA,NA,NA,"1848016404",NA,"PROCFish/C","C3A2313F-821D-4E3F-B8CA-0E67B4E4DF22_737D420D-3DE8-495D-90DC-3E074A5D2223",NA,NA,"Tataua  Alefaio",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,"BID-PA2016-0002-REG","BID","C3A2313F-821D-4E3F-B8CA-0E67B4E4DF22","Sea cucumber day search","http://purl.org/spc/digilib/doc/pfj5w","e3149b6f-f824-4539-829b-e6f822d9966f","en","Bohadschia argus Jaeger, 1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1848016448","Bohadschia argus Jaeger, 1833",-8.013242,178.32165,"osiic,colmano,inmafu","6461be2b-49e4-4a4e-a0de-a90eae602e78","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:09.508+00:00","2021-03-09T11:22:51.647+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",5188185,1,50,222,9505681,9548,2279187,5188185,5188185,"Bohadschia argus Jaeger, 1833","Animalia","Echinodermata","Holothuriida","Holothuriidae","Bohadschia","Bohadschia argus","Bohadschia","argus","SPECIES","ACCEPTED","LC",NA,NA,NA,2004,10,29,"2004-10-29T00:00:00",NA,"2021-03-09T11:22:51.647+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","TV","Tuvalu",NA,"E145AB3A-9AC7-4A38-8C6B-90D189C3665C_737D420D-3DE8-495D-90DC-3E074A5D2223",NA,NA,NA,"1848016448",NA,"PROCFish/C","E145AB3A-9AC7-4A38-8C6B-90D189C3665C_737D420D-3DE8-495D-90DC-3E074A5D2223",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,"BID-PA2016-0002-REG","BID","E145AB3A-9AC7-4A38-8C6B-90D189C3665C","Sea cucumber night search","http://purl.org/spc/digilib/doc/pfj5w","e3149b6f-f824-4539-829b-e6f822d9966f","en","Bohadschia argus Jaeger, 1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1848016454","Bohadschia argus Jaeger, 1833",-7.970258,178.356409,"cdround,osiic,colmano,inmafu","6461be2b-49e4-4a4e-a0de-a90eae602e78","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:09.508+00:00","2021-03-09T11:22:51.642+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",5188185,1,50,222,9505681,9548,2279187,5188185,5188185,"Bohadschia argus Jaeger, 1833","Animalia","Echinodermata","Holothuriida","Holothuriidae","Bohadschia","Bohadschia argus","Bohadschia","argus","SPECIES","ACCEPTED","LC",NA,NA,NA,2004,10,29,"2004-10-29T00:00:00",NA,"2021-03-09T11:22:51.642+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","TV","Tuvalu",NA,"4E2EA483-331C-45A3-B9F0-BA6CABA6ACB3_737D420D-3DE8-495D-90DC-3E074A5D2223",NA,NA,NA,"1848016454",NA,"PROCFish/C","4E2EA483-331C-45A3-B9F0-BA6CABA6ACB3_737D420D-3DE8-495D-90DC-3E074A5D2223",NA,NA,"Tataua  Alefaio",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,"BID-PA2016-0002-REG","BID","4E2EA483-331C-45A3-B9F0-BA6CABA6ACB3","Sea cucumber day search","http://purl.org/spc/digilib/doc/pfj5w","e3149b6f-f824-4539-829b-e6f822d9966f","en","Bohadschia argus Jaeger, 1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1848345598","Bohadschia argus Jaeger, 1833",-18.166917,178.3373,"osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.461+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",5188185,1,50,222,9505681,9548,2279187,5188185,5188185,"Bohadschia argus Jaeger, 1833","Animalia","Echinodermata","Holothuriida","Holothuriidae","Bohadschia","Bohadschia argus","Bohadschia","argus","SPECIES","ACCEPTED","LC",NA,NA,NA,2003,1,30,"2003-01-30T00:00:00",NA,"2021-03-09T11:22:36.461+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","FJ","Fiji",NA,"1997E265-F9DC-445D-BC41-75A26E695FB7_737D420D-3DE8-495D-90DC-3E074A5D2223",NA,NA,NA,"1848345598",NA,"PROCFish/C","1997E265-F9DC-445D-BC41-75A26E695FB7_737D420D-3DE8-495D-90DC-3E074A5D2223",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,"BID-PA2016-0002-REG","BID","1997E265-F9DC-445D-BC41-75A26E695FB7","Mother of pearl transect","http://purl.org/spc/digilib/doc/pfj5w","86132833-1e2f-4d6f-ad82-bec53b355e04","en","Bohadschia argus Jaeger, 1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1848345618","Bohadschia argus Jaeger, 1833",-18.147729,178.364361,"cdround,osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.615+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",5188185,1,50,222,9505681,9548,2279187,5188185,5188185,"Bohadschia argus Jaeger, 1833","Animalia","Echinodermata","Holothuriida","Holothuriidae","Bohadschia","Bohadschia argus","Bohadschia","argus","SPECIES","ACCEPTED","LC",NA,NA,NA,2003,1,30,"2003-01-30T00:00:00",NA,"2021-03-09T11:22:36.615+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","FJ","Fiji",NA,"19F5D0A8-2033-4BE8-B5E7-F98C85C5836F_737D420D-3DE8-495D-90DC-3E074A5D2223",NA,NA,NA,"1848345618",NA,"PROCFish/C","19F5D0A8-2033-4BE8-B5E7-F98C85C5836F_737D420D-3DE8-495D-90DC-3E074A5D2223",NA,NA,"Samasoni Sauni",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,"BID-PA2016-0002-REG","BID","19F5D0A8-2033-4BE8-B5E7-F98C85C5836F","Soft benthos transect","http://purl.org/spc/digilib/doc/pfj5w","86132833-1e2f-4d6f-ad82-bec53b355e04","en","Bohadschia argus Jaeger, 1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1848345922","Bohadschia argus Jaeger, 1833",-18.147729,178.364361,"cdround,osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.799+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",5188185,1,50,222,9505681,9548,2279187,5188185,5188185,"Bohadschia argus Jaeger, 1833","Animalia","Echinodermata","Holothuriida","Holothuriidae","Bohadschia","Bohadschia argus","Bohadschia","argus","SPECIES","ACCEPTED","LC",NA,NA,NA,2003,1,30,"2003-01-30T00:00:00",NA,"2021-03-09T11:22:36.799+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","FJ","Fiji",NA,"C3ADB8F0-E948-4597-BB07-50C7C1530FFE_737D420D-3DE8-495D-90DC-3E074A5D2223",NA,NA,NA,"1848345922",NA,"PROCFish/C","C3ADB8F0-E948-4597-BB07-50C7C1530FFE_737D420D-3DE8-495D-90DC-3E074A5D2223",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,"BID-PA2016-0002-REG","BID","C3ADB8F0-E948-4597-BB07-50C7C1530FFE","Soft benthos transect","http://purl.org/spc/digilib/doc/pfj5w","86132833-1e2f-4d6f-ad82-bec53b355e04","en","Bohadschia argus Jaeger, 1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1848346008","Bohadschia argus Jaeger, 1833",-18.150492,178.361745,"cdround,osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.625+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",5188185,1,50,222,9505681,9548,2279187,5188185,5188185,"Bohadschia argus Jaeger, 1833","Animalia","Echinodermata","Holothuriida","Holothuriidae","Bohadschia","Bohadschia argus","Bohadschia","argus","SPECIES","ACCEPTED","LC",NA,NA,NA,2003,1,29,"2003-01-29T00:00:00",NA,"2021-03-09T11:22:36.625+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","FJ","Fiji",NA,"6408783F-1C92-4947-B101-F3D4F74FAC8F_737D420D-3DE8-495D-90DC-3E074A5D2223",NA,NA,NA,"1848346008",NA,"PROCFish/C","6408783F-1C92-4947-B101-F3D4F74FAC8F_737D420D-3DE8-495D-90DC-3E074A5D2223",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,"BID-PA2016-0002-REG","BID","6408783F-1C92-4947-B101-F3D4F74FAC8F","Manta tow transect","http://purl.org/spc/digilib/doc/pfj5w","86132833-1e2f-4d6f-ad82-bec53b355e04","en","Bohadschia argus Jaeger, 1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
