"presence","x","y","cells","BO2_salinitymean_bdmax","BO2_tempmin_bdmax","BO2_tempmax_bdmax","BO2_temprange_bdmax","BO21_curvelmax_bdmax","BO_bathymax","MS_biogeo06_bathy_slope_5m","MS_biogeo01_aspect_EW_5m","MS_bathy_5m","MS_biogeo05_dist_shore_5m","MS_biogeo02_aspect_NS_5m","Dist_City","Protected_Areas"
0,178.625,-15.2083333333333,704,34.6237449645996,1.8167827129364,1.95318245887756,0.13639971613884,0.0687089636921883,-2030,0.0500000007450581,0.0900000035762787,-2205,124,0.189999997615814,323264.509854397,0
0,178.708333333333,-15.2083333333333,705,34.6580390930176,1.6936936378479,1.81574702262878,0.1220533400774,0.11066211014986,-2136,0.119999997317791,0.769999980926514,-2278,121,-0.5,323874.889033954,0
0,178.791666666667,-15.2083333333333,706,34.6579666137695,1.6033262014389,1.74945855140686,0.146132290363312,0.223818242549896,-2384,0.119999997317791,0.589999973773956,-2445,118,0.550000011920929,324727.486998154,0
0,178.875,-15.2083333333333,707,34.6578979492188,1.60332679748535,1.74945759773254,0.146130710840225,0.173406928777695,-2404,0.109999999403954,-0.0700000002980232,-2476,115,0.740000009536743,325820.397487644,0
0,178.958333333333,-15.2083333333333,708,34.6578254699707,1.60584211349487,1.75179946422577,0.145957410335541,0.152685940265656,-2431,0.189999997615814,0.0799999982118607,-2460,114,-0.28999999165535,327151.245490781,0
0,179.041666666667,-15.2083333333333,709,34.6721954345703,1.52629411220551,1.59265923500061,0.0663651376962662,0.205047160387039,-2500,0.200000002980232,0.649999976158142,-2641,113,0.310000002384186,328717.093499101,0
0,179.125,-15.2083333333333,710,34.6721954345703,1.52697741985321,1.59231448173523,0.065337173640728,0.132461920380592,-2549,0.189999997615814,-0.829999983310699,-2615,113,0.25,330514.597754703,0
0,179.208333333333,-15.2083333333333,711,34.6576042175293,1.52798593044281,1.59027051925659,0.0622846111655235,0.211288556456566,-2417,0.159999996423721,0.0599999986588955,-2417,109,-0.280000001192093,332540.070745181,0
0,179.291666666667,-15.2083333333333,712,34.6576042175293,1.52798891067505,1.59027826786041,0.0622893311083317,0.191170811653137,-2471,0.170000001788139,0.75,-2568,101,-0.629999995231628,334789.293715045,0
0,179.375,-15.2083333333333,713,34.6722679138184,1.52798891067505,1.59027528762817,0.062286488711834,0.116819135844707,-2606,0.0900000035762787,-0.0700000002980232,-2676,93,0.0199999995529652,337257.829155474,0
0,179.458333333333,-15.2083333333333,714,34.6720848083496,1.48052942752838,1.52756750583649,0.0470381267368793,0.0511983521282673,-2639,0.119999997317791,0.0399999991059303,-2656,86,0.660000026226044,339940.927057275,0
0,179.541666666667,-15.2083333333333,715,34.6720848083496,1.5307412147522,1.58832168579102,0.0575804971158504,0.113272815942764,-2510,0.100000001490116,-0.430000007152557,-2622,79,-0.660000026226044,342833.493665253,0
0,179.625,-15.2083333333333,716,34.6573829650879,1.60369074344635,1.72572100162506,0.122030265629292,0.126248702406883,-2343,0.159999996423721,-0.610000014305115,-2489,73,-0.709999978542328,345930.278973657,0
0,179.708333333333,-15.2083333333333,717,34.6573829650879,1.60299432277679,1.72232639789581,0.119332104921341,0.143791034817696,-2331,0.150000005960464,0.610000014305115,-2461,68,-0.409999996423721,349225.907974039,0
0,179.791666666667,-15.2083333333333,718,34.6718635559082,1.53328835964203,1.58683490753174,0.0535465069115162,0.122345522046089,-2579,0.119999997317791,0.589999973773956,-2671,63,0,352714.724415086,0
0,179.875,-15.2083333333333,719,34.6718635559082,1.48509776592255,1.5308153629303,0.0457175336778164,0.0365445651113987,-2577,0.180000007152557,-0.0399999991059303,-2698,59,-0.920000016689301,356391.134538953,0
0,179.958333333333,-15.2083333333333,720,34.6718635559082,1.53327143192291,1.58678424358368,0.053512841463089,0.144690781831741,-2476,0.209999993443489,-0.230000004172325,-2669,57,-0.949999988079071,360249.322806016,0
0,176.041666666667,-15.2916666666667,721,34.6662673950195,1.36588358879089,1.41381967067719,0.0479361861944199,0.0585407130420208,-2824,0.189999997615814,-0.550000011920929,-3030,226,0.769999980926514,405864.459064595,0
0,176.125,-15.2916666666667,722,34.6662673950195,1.41371643543243,1.46812689304352,0.0544104427099228,0.0934093445539474,-2843,0.100000001490116,0.509999990463257,-3019,223,0.419999986886978,400281.147531263,0
0,176.208333333333,-15.2916666666667,723,34.6662673950195,1.41319751739502,1.47128188610077,0.0580843575298786,0.0880929455161095,-2648,0.25,-0.850000023841858,-2916,218,0.349999994039536,394818.898581865,0
0,176.291666666667,-15.2916666666667,724,34.6662673950195,1.49367880821228,1.52494776248932,0.0312688872218132,0.0936270132660866,-2635,0.140000000596046,0.0500000007450581,-2657,212,0.639999985694885,389482.80597029,0
0,176.375,-15.2916666666667,725,34.6664199829102,1.49388790130615,1.52525913715363,0.0313711427152157,0.0746176466345787,-2625,0.159999996423721,0.119999997317791,-2722,206,0.389999985694885,384278.11970061,0
0,176.458333333333,-15.2916666666667,726,34.6664199829102,1.41331076622009,1.47144067287445,0.0581300109624863,0.088360384106636,-2484,0.360000014305115,0.219999998807907,-2749,200,0.419999986886978,379210.214778869,0
0,176.541666666667,-15.2916666666667,727,34.6664199829102,1.41486930847168,1.47346317768097,0.0585938282310963,0.0944683104753494,-2761,0.189999997615814,0.259999990463257,-2961,194,-0.0700000002980232,374284.716207299,0
0,176.625,-15.2916666666667,728,34.6664199829102,1.41870856285095,1.47737646102905,0.0586679838597775,0.0834285914897919,-2752,0.209999993443489,-0.170000001788139,-2896,189,-0.75,369507.28024166,0
0,176.708333333333,-15.2916666666667,729,34.6664199829102,1.41371917724609,1.4754444360733,0.0617252625524998,0.0775028169155121,-2909,0.219999998807907,0.129999995231628,-3075,184,0.189999997615814,364883.750634643,0
0,176.791666666667,-15.2916666666667,730,34.6664199829102,1.41792809963226,1.47938597202301,0.061457920819521,0.0870385691523552,-2175,0.509999990463257,-0.569999992847443,-2669,179,0.629999995231628,360420.002392265,0
0,176.875,-15.2916666666667,731,34.6664199829102,1.49502265453339,1.52583503723145,0.0308123882859945,0.111000694334507,-2309,0.28999999165535,0.759999990463257,-2773,175,0.219999998807907,356122.098016688,0
0,176.958333333333,-15.2916666666667,732,34.6664199829102,1.49498999118805,1.52582192420959,0.0308319162577391,0.154920250177383,-2457,0.230000004172325,-0.879999995231628,-2768,171,-0.0500000007450581,351996.068762261,0
0,177.041666666667,-15.2916666666667,733,34.6580238342285,1.57212913036346,1.69181799888611,0.119688868522644,0.099979542195797,-2291,0.200000002980232,-0.0799999982118607,-2535,167,-0.709999978542328,348048.039633007,0
0,177.125,-15.2916666666667,734,34.6671600341797,1.51796019077301,1.57426273822784,0.0563025772571564,0.0982875004410744,-2315,0.170000001788139,0.0799999982118607,-2623,164,-0.910000026226044,344284.166880311,0
0,177.208333333333,-15.2916666666667,735,34.6580276489258,1.51909029483795,1.57777094841003,0.0586806796491146,0.0656490102410316,-2426,0.140000000596046,-0.310000002384186,-2556,162,-0.860000014305115,340710.513008405,0
0,177.291666666667,-15.2916666666667,736,34.6580276489258,1.56876718997955,1.70228719711304,0.133520022034645,0.0638747960329056,-2443,0.129999995231628,0.829999983310699,-2629,160,-0.419999986886978,337333.171767166,0
0,177.375,-15.2916666666667,737,34.658031463623,1.5200719833374,1.57992315292358,0.0598511882126331,0.0689331591129303,-2516,0.109999999403954,-0.300000011920929,-2694,158,-0.579999983310699,334158.049409444,0
0,177.458333333333,-15.2916666666667,738,34.6684951782227,1.52007281780243,1.57992994785309,0.0598571076989174,0.0739582180976868,-2517,0.129999995231628,0.259999990463257,-2684,156,-0.920000016689301,331190.958436289,0
0,177.541666666667,-15.2916666666667,739,34.6580352783203,1.52947235107422,1.59039855003357,0.0609261281788349,0.0798960998654366,-2582,0.0799999982118607,0.25,-2714,155,-0.379999995231628,328437.586346139,0
0,177.625,-15.2916666666667,740,34.6692657470703,1.49552845954895,1.52611827850342,0.030589871108532,0.0785887837409973,-2685,0.100000001490116,0.569999992847443,-2825,153,0.0500000007450581,325903.308139323,0
0,177.708333333333,-15.2916666666667,741,34.6696357727051,1.49277555942535,1.52583539485931,0.0330597832798958,0.0865260884165764,-2590,0.109999999403954,-0.579999983310699,-2807,153,0.419999986886978,323593.280064695,0
0,177.791666666667,-15.2916666666667,742,34.6701164245605,1.52947270870209,1.59039926528931,0.0609266012907028,0.0511899217963219,-2582,0.129999995231628,-0.430000007152557,-2706,153,0.550000011920929,321512.377117384,0
0,177.875,-15.2916666666667,743,34.6702880859375,1.48999798297882,1.52517282962799,0.0351748391985893,0.0587190203368664,-2521,0.25,0,-2717,153,0.920000016689301,319665.005546773,0
0,177.958333333333,-15.2916666666667,744,34.67041015625,1.4876720905304,1.52406442165375,0.0363923124969006,0.0779246985912323,-2533,0.239999994635582,0.379999995231628,-2782,154,0.649999976158142,318055.290346198,0
0,178.041666666667,-15.2916666666667,745,34.670783996582,1.3880889415741,1.46243798732758,0.0743489861488342,0.0563374124467373,-2953,0.170000001788139,0.150000005960464,-2982,155,-0.360000014305115,316686.82526122,0
0,178.125,-15.2916666666667,746,34.6706733703613,1.39935779571533,1.47043430805206,0.0710764452815056,0.0598206967115402,-2574,0.270000010728836,-0.980000019073486,-2707,150,-0.0399999991059303,315562.735286463,0
0,178.208333333333,-15.2916666666667,747,34.6580429077148,1.58071863651276,1.72227942943573,0.141560778021812,0.0533733889460564,-2516,0.0799999982118607,0.400000005960464,-2502,143,0.409999996423721,314685.676664298,0
0,178.291666666667,-15.2916666666667,748,34.6580429077148,1.58081007003784,1.7222363948822,0.141426280140877,0.076391413807869,-2560,0.0700000002980232,-0.0700000002980232,-2571,137,-0.100000001490116,314057.743134729,0
0,178.375,-15.2916666666667,749,34.6580429077148,1.53401327133179,1.60015153884888,0.0661382749676704,0.080888107419014,-2513,0.109999999403954,-0.0900000035762787,-2537,131,-0.930000007152557,313680.340942939,0
0,178.458333333333,-15.2916666666667,750,34.6580429077148,1.59078049659729,1.73463904857635,0.143858507275581,0.136110171675682,-2265,0.150000005960464,-0.769999980926514,-2465,125,-0.389999985694885,313554.470075911,0
0,178.541666666667,-15.2916666666667,751,34.6580429077148,1.81606507301331,1.95338773727417,0.137322649359703,0.0950682386755943,-1992,0.150000005960464,-0.790000021457672,-2188,120,0.159999996423721,313680.349277274,0
0,178.625,-15.2916666666667,752,34.6580429077148,1.8169652223587,1.95262253284454,0.135657295584679,0.0865221917629242,-2003,0.129999995231628,0.889999985694885,-2198,116,-0.140000000596046,314057.759783161,0
0,178.708333333333,-15.2916666666667,753,34.6580429077148,1.69425201416016,1.81986904144287,0.125616997480392,0.147633627057076,-2281,0.0799999982118607,0.699999988079071,-2374,112,-0.200000002980232,314685.701586899,0
0,178.791666666667,-15.2916666666667,754,34.6579704284668,1.60331881046295,1.74945044517517,0.14613164961338,0.109882779419422,-2414,0.0599999986588955,0.319999992847443,-2427,109,-0.46000000834465,315562.768425121,0
0,178.875,-15.2916666666667,755,34.6579666137695,1.60332584381104,1.74945688247681,0.14613102376461,0.122193291783333,-2402,0.100000001490116,0.419999986886978,-2466,106,-0.779999971389771,316686.866537089,0
0,178.958333333333,-15.2916666666667,756,34.6578254699707,1.52728319168091,1.5950802564621,0.067797027528286,0.0913363918662071,-2356,0.239999994635582,0.150000005960464,-2549,105,-0.230000004172325,318055.339663332,0
0,179.041666666667,-15.2916666666667,757,34.6591567993164,1.52558481693268,1.59193336963654,0.066348597407341,0.0718927457928658,-2435,0.280000001192093,0.209999993443489,-2497,104,0.340000003576279,319665.06279366,0
0,179.125,-15.2916666666667,758,34.6721954345703,1.52687203884125,1.5901927947998,0.0633206591010094,0.0961822867393494,-2574,0.119999997317791,0.509999990463257,-2585,104,0.319999992847443,321512.442165901,0
0,179.208333333333,-15.2916666666667,759,34.6721954345703,1.52754366397858,1.58981943130493,0.0622756630182266,0.0840029567480087,-2649,0.159999996423721,0.430000007152557,-2674,103,-0.5,323593.352773304,0
0,179.291666666667,-15.2916666666667,760,34.6721954345703,1.527987241745,1.59027481079102,0.0622874908149242,0.0923115611076355,-2679,0.0900000035762787,-0.159999996423721,-2731,96,-0.46000000834465,325903.388353969,0
0,179.375,-15.2916666666667,761,34.6576042175293,1.52798902988434,1.59027743339539,0.0622883327305317,0.0948446989059448,-2615,0.0599999986588955,-0.540000021457672,-2674,88,0.0399999991059303,328437.673900394,0
0,179.458333333333,-15.2916666666667,762,34.6722679138184,1.52800834178925,1.59030735492706,0.0622990056872368,0.0847576260566711,-2636,0.100000001490116,0.239999994635582,-2685,81,-0.810000002384186,331191.053155448,0
0,179.541666666667,-15.2916666666667,763,34.6720848083496,1.52861821651459,1.58950388431549,0.0608856156468391,0.122900635004044,-2584,0.100000001490116,-0.280000001192093,-2684,73,0.230000004172325,334158.151109941,0
0,179.625,-15.2916666666667,764,34.6720848083496,1.53106307983398,1.58878910541534,0.0577259995043278,0.133518651127815,-2596,0.129999995231628,0.270000010728836,-2693,66,-0.159999996423721,337333.280258264,0
0,179.708333333333,-15.2916666666667,765,34.6719741821289,1.53236174583435,1.58670449256897,0.0543427653610706,0.178681656718254,-2566,0.159999996423721,-0.400000005960464,-2664,60,-0.680000007152557,340710.628095758,0
0,179.791666666667,-15.2916666666667,766,34.6719741821289,1.53351151943207,1.58769536018372,0.0541838444769382,0.144986391067505,-2579,0.100000001490116,0.560000002384186,-2631,55,-0.0599999986588955,344284.288364844,0
0,179.875,-15.2916666666667,767,34.6718597412109,1.48509907722473,1.53081619739532,0.0457171835005283,0.0457317940890789,-2685,0.119999997317791,0.540000021457672,-2802,51,0.5,348048.167313188,0
0,179.958333333333,-15.2916666666667,768,34.6718597412109,1.48509907722473,1.53081619739532,0.0457171201705933,0.0453571565449238,-2688,0.119999997317791,-0.670000016689301,-2769,48,0.639999985694885,351996.199363163,0
0,176.041666666667,-15.375,769,34.6662673950195,1.49121022224426,1.52494323253632,0.033732995390892,0.111561752855778,-2800,0.159999996423721,-0.430000007152557,-2895,218,-0.0299999993294477,398748.707867459,0
0,176.125,-15.375,770,34.6662673950195,1.41165232658386,1.46508169174194,0.0534293800592422,0.107129260897636,-2821,0.140000000596046,0.689999997615814,-2967,214,-0.170000001788139,393066.740049943,0
0,176.208333333333,-15.375,771,34.6662673950195,1.41426146030426,1.47104692459106,0.0567854754626751,0.0982247292995453,-2141,0.620000004768372,-0.509999990463257,-2617,211,0.129999995231628,387505.178566922,0
0,176.291666666667,-15.375,772,34.6662673950195,1.5114494562149,1.56300640106201,0.0515570156276226,0.0674095898866653,-2385,0.270000010728836,0.670000016689301,-2630,205,-0.389999985694885,382069.242173972,0
0,176.375,-15.375,773,34.6664047241211,1.49483513832092,1.52619767189026,0.0313625633716583,0.0745688527822495,-2675,0.170000001788139,0.259999990463257,-2801,199,-0.790000021457672,376764.399624985,0
0,176.458333333333,-15.375,774,34.6664161682129,1.4948353767395,1.52619779109955,0.0313623994588852,0.0627325773239136,-2663,0.209999993443489,0.0399999991059303,-2799,193,-0.660000026226044,371596.244675066,0
0,176.541666666667,-15.375,775,34.6919250488281,1.35283315181732,1.40906047821045,0.0562273487448692,0.0548699013888836,-2760,0.28999999165535,0.519999980926514,-3051,187,-0.550000011920929,366570.558579346,0
0,176.625,-15.375,776,34.6664199829102,1.41714835166931,1.47485601902008,0.057707641273737,0.0723547041416168,-2811,0.200000002980232,-0.639999985694885,-3045,181,-0.280000001192093,361693.310091732,0
0,176.708333333333,-15.375,777,34.6664199829102,1.49502146244049,1.52583456039429,0.0308131370693445,0.0742253288626671,-2550,0.439999997615814,-0.259999990463257,-2803,176,0.349999994039536,356970.561717346,0
0,176.791666666667,-15.375,778,34.6664199829102,1.51560997962952,1.57173442840576,0.0561243481934071,0.0472980849444866,-1944,0.639999985694885,-0.28999999165535,-2258,171,0.0399999991059303,352408.532210845,0
0,176.875,-15.375,779,34.6664199829102,1.42901146411896,1.4890695810318,0.0600581653416157,0.088764950633049,-2165,0.519999980926514,0.310000002384186,-2888,167,-0.370000004768372,348013.56532536,0
0,176.958333333333,-15.375,780,34.6918907165527,1.34325134754181,1.40414988994598,0.0608985312283039,0.0550349801778793,-2717,0.280000001192093,0.0199999995529652,-3009,162,-0.790000021457672,343792.004817205,0
0,177.041666666667,-15.375,781,34.6917419433594,1.34320735931396,1.40411853790283,0.060911163687706,0.0502573922276497,-2673,0.28999999165535,-0.469999998807907,-2921,159,-0.720000028610229,339750.381938332,0
0,177.125,-15.375,782,34.6667900085449,1.51742398738861,1.57441115379333,0.0569871738553047,0.0732779875397682,-2705,0.0900000035762787,-0.46000000834465,-2753,156,-0.119999997317791,335895.165443029,0
0,177.208333333333,-15.375,783,34.6671600341797,1.52733194828033,1.58500933647156,0.0576774068176746,0.0825050994753838,-2598,0.129999995231628,-0.300000011920929,-2711,153,-0.870000004768372,332232.855333388,0
0,177.291666666667,-15.375,784,34.6671600341797,1.52706336975098,1.58910095691681,0.0620376355946064,0.0847990289330482,-2568,0.119999997317791,0.189999997615814,-2659,151,-0.0500000007450581,328769.857863694,0
0,177.375,-15.375,785,34.6676063537598,1.42531216144562,1.48945319652557,0.0641410797834396,0.102787330746651,-2635,0.219999998807907,0.189999997615814,-2789,149,-0.419999986886978,325512.610533233,0
0,177.458333333333,-15.375,786,34.6681251525879,1.43278527259827,1.49547529220581,0.0626900121569633,0.0895232707262039,-2724,0.180000007152557,0.529999971389771,-2812,147,-0.529999971389771,322467.269594975,0
0,177.541666666667,-15.375,787,34.6914901733398,1.31823718547821,1.38380348682404,0.0655663460493088,0.0189329124987125,-2688,0.360000014305115,0.150000005960464,-2982,145,-0.959999978542328,319639.928798644,0
0,177.625,-15.375,788,34.6914520263672,1.15730261802673,1.2405914068222,0.083288736641407,0.0214947536587715,-2765,0.340000003576279,0.25,-3103,144,-0.930000007152557,317036.431893638,0
0,177.708333333333,-15.375,789,34.6914520263672,1.15729749202728,1.24058997631073,0.0832923948764801,0.0217368043959141,-2641,0.409999996423721,-0.25,-3086,144,-0.949999988079071,314662.341377573,0
0,177.791666666667,-15.375,790,34.6913414001465,1.32241916656494,1.38694643974304,0.064527302980423,0.0221515670418739,-2605,0.360000014305115,-0.239999994635582,-2923,143,-0.949999988079071,312522.844749746,0
0,177.875,-15.375,791,34.6699676513672,1.44011902809143,1.50103116035461,0.0609121434390545,0.0846683382987976,-2487,0.319999992847443,-0.469999998807907,-2742,144,-0.790000021457672,310622.848254187,0
0,177.958333333333,-15.375,792,34.6702995300293,1.48767054080963,1.5240638256073,0.0363933145999908,0.0724285915493965,-2496,0.28999999165535,0.469999998807907,-2699,145,-0.550000011920929,308966.695638617,0
0,178.041666666667,-15.375,793,34.670524597168,1.44177782535553,1.50072240829468,0.0589446201920509,0.025032564997673,-2908,0.189999997615814,0.360000014305115,-3012,146,-0.360000014305115,307558.386896401,0
0,178.125,-15.375,794,34.6706733703613,1.44177663326263,1.5007176399231,0.0589410327374935,0.0734054073691368,-2585,0.319999992847443,-0.850000023841858,-2796,143,-0.439999997615814,306401.328270459,0
0,178.208333333333,-15.375,795,34.6706733703613,1.4856368303299,1.52421367168427,0.0385768860578537,0.0882254019379616,-2521,0.200000002980232,0.150000005960464,-2541,136,-0.600000023841858,305498.363503756,0
0,178.291666666667,-15.375,796,34.670783996582,1.5327388048172,1.59844076633453,0.0657019093632698,0.0691909641027451,-2326,0.280000001192093,0.219999998807907,-2622,130,-0.419999986886978,304851.742587866,0
0,178.375,-15.375,797,34.6715965270996,1.53302764892578,1.59928488731384,0.0662572011351585,0.077255092561245,-2493,0.150000005960464,0.28999999165535,-2679,124,-0.620000004768372,304463.121762722,0
0,178.458333333333,-15.375,798,34.6715965270996,1.53346490859985,1.59960341453552,0.0661386027932167,0.120681196451187,-2320,0.219999998807907,-0.839999973773956,-2581,118,-0.490000009536743,304333.469769181,0
0,178.541666666667,-15.375,799,34.6580429077148,1.69443798065186,1.81584191322327,0.121403954923153,0.0907396525144577,-2067,0.230000004172325,-0.310000002384186,-2293,113,-0.800000011920929,304463.130345455,0
0,178.625,-15.375,800,34.6580429077148,1.6937392950058,1.81504654884338,0.12130731344223,0.0860680565237999,-2110,0.150000005960464,0.280000001192093,-2341,108,-0.740000009536743,304851.759731545,0
0,178.708333333333,-15.375,801,34.6580429077148,1.69424939155579,1.81986963748932,0.125620201230049,0.119954831898212,-2223,0.0900000035762787,-0.469999998807907,-2334,104,0.629999995231628,305498.389164805,0
0,178.791666666667,-15.375,802,34.6580429077148,1.60340678691864,1.74955606460571,0.146149337291718,0.0958801209926605,-2221,0.180000007152557,0.870000004768372,-2410,100,0.340000003576279,306401.36238404,0
0,178.875,-15.375,803,34.6579666137695,1.60331797599792,1.7494490146637,0.146130949258804,0.0650727450847626,-2516,0.100000001490116,0.340000003576279,-2593,97,-0.0399999991059303,307558.429377964,0
0,178.958333333333,-15.375,804,34.6578979492188,1.60334348678589,1.74947345256805,0.146129980683327,0.0467887297272682,-2283,0.310000002384186,-0.170000001788139,-2556,95,0.28999999165535,308966.746384425,0
0,179.041666666667,-15.375,805,34.6578254699707,1.60336339473724,1.74949085712433,0.146127358078957,0.0602255798876286,-2347,0.28999999165535,-0.0799999982118607,-2518,94,0.159999996423721,310622.907141302,0
0,179.125,-15.375,806,34.6578254699707,1.60298871994019,1.74921691417694,0.146228134632111,0.0737658366560936,-2408,0.0900000035762787,0.0700000002980232,-2491,94,0.439999997615814,312522.911639733,0
0,179.208333333333,-15.375,807,34.6721954345703,1.52697372436523,1.59060907363892,0.063635341823101,0.0849479511380196,-2417,0.180000007152557,0.439999997615814,-2602,95,0.730000019073486,314662.416116885,0
0,179.291666666667,-15.375,808,34.6721954345703,1.52754533290863,1.58982419967651,0.0622789487242699,0.0859280824661255,-2520,0.140000000596046,-0.270000010728836,-2677,92,0.689999997615814,317036.51431482,0
0,179.375,-15.375,809,34.6576080322266,1.52823305130005,1.5897775888443,0.0615445524454117,0.0814395546913147,-2546,0.0900000035762787,0.519999980926514,-2637,84,0.519999980926514,319640.018723312,0
0,179.458333333333,-15.375,810,34.6722679138184,1.52800834178925,1.59031641483307,0.0623081214725971,0.0955190137028694,-2659,0.100000001490116,-0.0700000002980232,-2745,75,0.219999998807907,322467.366833888,0
0,179.541666666667,-15.375,811,34.6576042175293,1.52859675884247,1.58947241306305,0.060875590890646,0.108398199081421,-2437,0.189999997615814,-0.509999990463257,-2538,68,0.230000004172325,325512.714888348,0
0,179.625,-15.375,812,34.6720848083496,1.5301787853241,1.5891969203949,0.0590181052684784,0.124663032591343,-2386,0.150000005960464,0.280000001192093,-2538,60,0.569999992847443,328769.969131873,0
0,179.708333333333,-15.375,813,34.6720848083496,1.53106045722961,1.58878326416016,0.0577227175235748,0.138042464852333,-2377,0.230000004172325,-0.00999999977648258,-2624,53,0.709999978542328,332232.97330567,0
0,179.791666666667,-15.375,814,34.6719741821289,1.53247892856598,1.58895707130432,0.0564781241118908,0.133058324456215,-2357,0.140000000596046,0.100000001490116,-2585,47,0.560000002384186,335895.289906483,0
0,179.875,-15.375,815,34.6718635559082,1.53327703475952,1.58680129051208,0.0535242557525635,0.123008519411087,-2486,0.129999995231628,0.670000016689301,-2677,42,0.569999992847443,339750.51267891,0
0,179.958333333333,-15.375,816,34.6718635559082,1.5332715511322,1.58678472042084,0.0535131990909576,0.0941113531589508,-2627,0.129999995231628,-0.600000023841858,-2712,39,-0.370000004768372,343792.138514189,0
0,176.041666666667,-15.4583333333333,817,34.6662673950195,1.49121022224426,1.52494323253632,0.0337329618632793,0.160445138812065,-2527,0.340000003576279,0.200000002980232,-2752,210,0.379999995231628,391720.612924471,0
0,176.125,-15.4583333333333,818,34.6920013427734,1.37515258789062,1.41682684421539,0.0416742525994778,0.0481012240052223,-2927,0.209999993443489,0.769999980926514,-3059,206,-0.129999995231628,385937.645069816,0
0,176.208333333333,-15.4583333333333,819,34.6919631958008,1.3676370382309,1.41249895095825,0.0448618493974209,0.0488021895289421,-2387,0.46000000834465,-0.379999995231628,-2929,202,-0.469999998807907,380274.239800235,0
0,176.291666666667,-15.4583333333333,820,34.6662673950195,1.41125392913818,1.46869766712189,0.0574436262249947,0.0887907519936562,-2691,0.239999994635582,0.579999983310699,-2924,198,-0.670000016689301,374735.772122681,0
0,176.375,-15.4583333333333,821,34.6662673950195,1.36383593082428,1.40981316566467,0.0459772273898125,0.0530200488865376,-2773,0.230000004172325,-0.180000007152557,-3042,192,-0.589999973773956,369327.898290912,0
0,176.458333333333,-15.4583333333333,822,34.6664199829102,1.41330885887146,1.47144055366516,0.0581316687166691,0.0617262534797192,-2773,0.230000004172325,-0.0599999986588955,-2970,186,-0.330000013113022,364056.430810283,0
0,176.541666666667,-15.4583333333333,823,34.6919250488281,1.35751402378082,1.4098014831543,0.0522874966263771,0.0647093504667282,-2895,0.259999990463257,0.109999999403954,-3099,180,0.5,358927.369686449,0
0,176.625,-15.4583333333333,824,34.6664199829102,1.42520642280579,1.48104310035706,0.0558366626501083,0.0769406855106354,-2352,0.479999989271164,-0.699999988079071,-2827,174,0.330000013113022,353946.933673849,0
0,176.708333333333,-15.4583333333333,825,34.6664199829102,1.49483513832092,1.52619779109955,0.0313626639544964,0.0868155956268311,-1892,0.910000026226044,-0.109999999403954,-2402,168,0.200000002980232,349121.466527646,0
0,176.791666666667,-15.4583333333333,826,34.6664199829102,1.43758964538574,1.4931583404541,0.0555686056613922,0.100661784410477,-2112,0.639999985694885,0.439999997615814,-2506,163,-0.319999992847443,344457.46825396,0
0,176.875,-15.4583333333333,827,34.6918907165527,1.34324145317078,1.40414094924927,0.060899443924427,0.0632193684577942,-2951,0.25,0.409999996423721,-3112,159,-0.300000011920929,339961.626356039,0
0,176.958333333333,-15.4583333333333,828,34.691780090332,1.34326410293579,1.40415811538696,0.0608939751982689,0.0585328228771687,-2995,0.200000002980232,-0.00999999977648258,-3140,154,0.330000013113022,335640.659589483,0
0,177.041666666667,-15.4583333333333,829,34.6917419433594,1.35474228858948,1.41262900829315,0.0578866936266422,0.0531112030148506,-2868,0.230000004172325,-0.430000007152557,-3001,150,0.100000001490116,331501.411708929,0
0,177.125,-15.4583333333333,830,34.6664199829102,1.45376002788544,1.50484561920166,0.0510855503380299,0.0460422039031982,-2691,0.330000013113022,0.0399999991059303,-2874,147,-0.730000019073486,327550.788968019,0
0,177.208333333333,-15.4583333333333,831,34.6916351318359,1.34879112243652,1.40848278999329,0.059691671282053,0.0396073795855045,-2797,0.25,0.109999999403954,-2930,144,-0.75,323795.697619626,0
0,177.291666666667,-15.4583333333333,832,34.6671600341797,1.3419816493988,1.40314066410065,0.0611590668559074,0.0346431694924831,-2585,0.349999994039536,0.159999996423721,-2974,141,-0.649999976158142,320242.981418539,0
0,177.375,-15.4583333333333,833,34.6915969848633,1.0741902589798,1.16523575782776,0.0910454913973808,0.0548606961965561,-2749,0.5,0.200000002980232,-3281,140,-0.469999998807907,316899.515364614,0
0,177.458333333333,-15.4583333333333,834,34.6915969848633,1.17163527011871,1.25234854221344,0.0807132944464684,0.0166446827352047,-2860,0.379999995231628,0.119999997317791,-3205,138,-0.330000013113022,313771.924460612,0
0,177.541666666667,-15.4583333333333,835,34.6914901733398,1.17163562774658,1.25234889984131,0.0807132199406624,0.0206442791968584,-3025,0.28999999165535,0.119999997317791,-3337,136,0.310000002384186,310866.73995748,0
0,177.625,-15.4583333333333,836,34.6914558410645,1.17191433906555,1.25262188911438,0.0807074978947639,0.0209938306361437,-2819,0.419999986886978,0.0799999982118607,-3278,135,0.550000011920929,308190.274354403,0
0,177.708333333333,-15.4583333333333,837,34.6914520263672,1.17258703708649,1.25300467014313,0.080417700111866,0.0215097926557064,-2736,0.509999990463257,-0.140000000596046,-3251,134,0.699999988079071,305748.52764979,0
